EID,LAWAMOUNT,LAW_COUNT,LAW_YMONEY_COUNT,LAW_WMONEY_COUNT,LAW_AMOUNT_AVG,LAW_AMOUNT_AVG_YB,IS_YBDYWB,LAW_YB_RATE,LAW_WB_RATE,IS_EXIST_YB,IS_EXIST_WB
436961,10000,2,2,0,5000.0,5000.0,1,1.0,0.0,1,0
437192,55400,1,1,0,55400.0,55400.0,1,1.0,0.0,1,0
437264,472600,1,1,0,472600.0,472600.0,1,1.0,0.0,1,0
437281,125800,2,2,0,62900.0,62900.0,1,1.0,0.0,1,0
437288,2093000,11,11,0,190272.72727272726,190272.72727272726,1,1.0,0.0,1,0
437462,555400,2,1,1,277700.0,555400.0,0,0.5,0.5,1,1
437510,480200,1,1,0,480200.0,480200.0,1,1.0,0.0,1,0
437578,80000,1,1,0,80000.0,80000.0,1,1.0,0.0,1,0
437681,2633000,2,2,0,1316500.0,1316500.0,1,1.0,0.0,1,0
437720,8913900,271,271,0,32892.61992619926,32892.61992619926,1,1.0,0.0,1,0
438020,1749900,1,1,0,1749900.0,1749900.0,1,1.0,0.0,1,0
438080,3541100,93,93,0,38076.344086021505,38076.344086021505,1,1.0,0.0,1,0
438111,51500,1,1,0,51500.0,51500.0,1,1.0,0.0,1,0
438215,186000,3,3,0,62000.0,62000.0,1,1.0,0.0,1,0
438528,1000000,1,1,0,1000000.0,1000000.0,1,1.0,0.0,1,0
438551,400800,4,4,0,100200.0,100200.0,1,1.0,0.0,1,0
438632,36400,1,1,0,36400.0,36400.0,1,1.0,0.0,1,0
438640,25260000,2,2,0,12630000.0,12630000.0,1,1.0,0.0,1,0
438700,395800,2,2,0,197900.0,197900.0,1,1.0,0.0,1,0
438762,16400,1,1,0,16400.0,16400.0,1,1.0,0.0,1,0
438809,700,1,1,0,700.0,700.0,1,1.0,0.0,1,0
438857,183600,1,1,0,183600.0,183600.0,1,1.0,0.0,1,0
439097,25900,5,5,0,5180.0,5180.0,1,1.0,0.0,1,0
439231,10000,1,1,0,10000.0,10000.0,1,1.0,0.0,1,0
439426,15200,1,1,0,15200.0,15200.0,1,1.0,0.0,1,0
439472,68300,1,1,0,68300.0,68300.0,1,1.0,0.0,1,0
439509,258600,7,7,0,36942.857142857145,36942.857142857145,1,1.0,0.0,1,0
439587,152200,1,1,0,152200.0,152200.0,1,1.0,0.0,1,0
439618,126400,1,1,0,126400.0,126400.0,1,1.0,0.0,1,0
439683,48100,1,1,0,48100.0,48100.0,1,1.0,0.0,1,0
439691,90400,2,2,0,45200.0,45200.0,1,1.0,0.0,1,0
439882,888600,8,8,0,111075.0,111075.0,1,1.0,0.0,1,0
439938,21200,1,1,0,21200.0,21200.0,1,1.0,0.0,1,0
439959,495900,1,1,0,495900.0,495900.0,1,1.0,0.0,1,0
440174,209700,3,3,0,69900.0,69900.0,1,1.0,0.0,1,0
440241,8800000,2,2,0,4400000.0,4400000.0,1,1.0,0.0,1,0
440262,20800,3,3,0,6933.333333333333,6933.333333333333,1,1.0,0.0,1,0
440268,4000,1,1,0,4000.0,4000.0,1,1.0,0.0,1,0
440315,5000,2,2,0,2500.0,2500.0,1,1.0,0.0,1,0
440380,437600,8,8,0,54700.0,54700.0,1,1.0,0.0,1,0
440430,93600,2,1,1,46800.0,93600.0,0,0.5,0.5,1,1
440433,20400,2,2,0,10200.0,10200.0,1,1.0,0.0,1,0
440974,879000,23,23,0,38217.391304347824,38217.391304347824,1,1.0,0.0,1,0
440984,0,1,0,1,0.0,,0,0.0,1.0,0,1
441345,76100,3,3,0,25366.666666666668,25366.666666666668,1,1.0,0.0,1,0
441417,5400,4,4,0,1350.0,1350.0,1,1.0,0.0,1,0
441474,8200,1,1,0,8200.0,8200.0,1,1.0,0.0,1,0
441537,1164200,2,2,0,582100.0,582100.0,1,1.0,0.0,1,0
441597,0,1,0,1,0.0,,0,0.0,1.0,0,1
441668,27200,1,1,0,27200.0,27200.0,1,1.0,0.0,1,0
441725,215300,2,2,0,107650.0,107650.0,1,1.0,0.0,1,0
441770,207400,9,9,0,23044.444444444445,23044.444444444445,1,1.0,0.0,1,0
441776,3000,1,1,0,3000.0,3000.0,1,1.0,0.0,1,0
441811,4900,1,1,0,4900.0,4900.0,1,1.0,0.0,1,0
441980,6000,1,1,0,6000.0,6000.0,1,1.0,0.0,1,0
441997,51100,1,1,0,51100.0,51100.0,1,1.0,0.0,1,0
442080,351600,3,3,0,117200.0,117200.0,1,1.0,0.0,1,0
442160,4600,1,1,0,4600.0,4600.0,1,1.0,0.0,1,0
442183,21800,1,1,0,21800.0,21800.0,1,1.0,0.0,1,0
442253,1000,1,1,0,1000.0,1000.0,1,1.0,0.0,1,0
442395,3323200,7,6,1,474742.85714285716,553866.6666666666,1,0.8571428571428571,0.14285714285714285,1,1
442400,267000,3,3,0,89000.0,89000.0,1,1.0,0.0,1,0
442519,6200,1,1,0,6200.0,6200.0,1,1.0,0.0,1,0
442634,36700,1,1,0,36700.0,36700.0,1,1.0,0.0,1,0
442646,42600,1,1,0,42600.0,42600.0,1,1.0,0.0,1,0
442734,9000,3,1,2,3000.0,9000.0,0,0.3333333333333333,0.6666666666666666,1,1
442752,933200,5,5,0,186640.0,186640.0,1,1.0,0.0,1,0
442860,5300,3,3,0,1766.6666666666667,1766.6666666666667,1,1.0,0.0,1,0
443144,105900,3,3,0,35300.0,35300.0,1,1.0,0.0,1,0
443257,9000,1,1,0,9000.0,9000.0,1,1.0,0.0,1,0
443441,468500,1,1,0,468500.0,468500.0,1,1.0,0.0,1,0
443483,18000,2,2,0,9000.0,9000.0,1,1.0,0.0,1,0
443531,17500,2,2,0,8750.0,8750.0,1,1.0,0.0,1,0
443583,154000,1,1,0,154000.0,154000.0,1,1.0,0.0,1,0
443721,215600,16,16,0,13475.0,13475.0,1,1.0,0.0,1,0
443932,546700,1,1,0,546700.0,546700.0,1,1.0,0.0,1,0
443986,35900,1,1,0,35900.0,35900.0,1,1.0,0.0,1,0
443998,120000,2,2,0,60000.0,60000.0,1,1.0,0.0,1,0
444066,1492800,1,1,0,1492800.0,1492800.0,1,1.0,0.0,1,0
444165,338000,1,1,0,338000.0,338000.0,1,1.0,0.0,1,0
444228,15500,2,2,0,7750.0,7750.0,1,1.0,0.0,1,0
444246,33500,2,2,0,16750.0,16750.0,1,1.0,0.0,1,0
444492,17568900,5,5,0,3513780.0,3513780.0,1,1.0,0.0,1,0
444521,52900,1,1,0,52900.0,52900.0,1,1.0,0.0,1,0
444570,261800,3,3,0,87266.66666666667,87266.66666666667,1,1.0,0.0,1,0
444639,171500,2,2,0,85750.0,85750.0,1,1.0,0.0,1,0
444642,59100,1,1,0,59100.0,59100.0,1,1.0,0.0,1,0
444786,102000,1,1,0,102000.0,102000.0,1,1.0,0.0,1,0
444898,289400,3,3,0,96466.66666666667,96466.66666666667,1,1.0,0.0,1,0
444902,1899600,3,3,0,633200.0,633200.0,1,1.0,0.0,1,0
444926,6548600,96,96,0,68214.58333333333,68214.58333333333,1,1.0,0.0,1,0
444933,72000,2,2,0,36000.0,36000.0,1,1.0,0.0,1,0
444966,10000,1,1,0,10000.0,10000.0,1,1.0,0.0,1,0
444982,2000,1,1,0,2000.0,2000.0,1,1.0,0.0,1,0
445003,80000,1,1,0,80000.0,80000.0,1,1.0,0.0,1,0
445161,4405800,7,7,0,629400.0,629400.0,1,1.0,0.0,1,0
445417,164200,2,2,0,82100.0,82100.0,1,1.0,0.0,1,0
445552,22000,4,4,0,5500.0,5500.0,1,1.0,0.0,1,0
445564,2000,1,1,0,2000.0,2000.0,1,1.0,0.0,1,0
445659,61300,1,1,0,61300.0,61300.0,1,1.0,0.0,1,0
445757,70300,1,1,0,70300.0,70300.0,1,1.0,0.0,1,0
445773,100000,1,1,0,100000.0,100000.0,1,1.0,0.0,1,0
445870,7000,1,1,0,7000.0,7000.0,1,1.0,0.0,1,0
445892,2900000,1,1,0,2900000.0,2900000.0,1,1.0,0.0,1,0
445913,8100,1,1,0,8100.0,8100.0,1,1.0,0.0,1,0
445923,171400,2,2,0,85700.0,85700.0,1,1.0,0.0,1,0
445927,11800,2,2,0,5900.0,5900.0,1,1.0,0.0,1,0
445967,14404900,40,40,0,360122.5,360122.5,1,1.0,0.0,1,0
446120,9779000,1,1,0,9779000.0,9779000.0,1,1.0,0.0,1,0
446123,59400,3,3,0,19800.0,19800.0,1,1.0,0.0,1,0
446271,27800,2,2,0,13900.0,13900.0,1,1.0,0.0,1,0
446279,9945700,1,1,0,9945700.0,9945700.0,1,1.0,0.0,1,0
446297,0,1,0,1,0.0,,0,0.0,1.0,0,1
446500,0,1,0,1,0.0,,0,0.0,1.0,0,1
446503,175600,7,6,1,25085.714285714286,29266.666666666668,1,0.8571428571428571,0.14285714285714285,1,1
446524,453000,4,4,0,113250.0,113250.0,1,1.0,0.0,1,0
446596,0,5,0,5,0.0,,0,0.0,1.0,0,1
446674,0,2,0,2,0.0,,0,0.0,1.0,0,1
446801,508800,2,2,0,254400.0,254400.0,1,1.0,0.0,1,0
446953,140000,1,1,0,140000.0,140000.0,1,1.0,0.0,1,0
447146,1572700,4,4,0,393175.0,393175.0,1,1.0,0.0,1,0
447159,2230000,1,1,0,2230000.0,2230000.0,1,1.0,0.0,1,0
447197,50200,2,2,0,25100.0,25100.0,1,1.0,0.0,1,0
447278,14528200,1,1,0,14528200.0,14528200.0,1,1.0,0.0,1,0
447363,293200,4,2,2,73300.0,146600.0,0,0.5,0.5,1,1
447437,91000,1,1,0,91000.0,91000.0,1,1.0,0.0,1,0
447473,12386900,26,26,0,476419.23076923075,476419.23076923075,1,1.0,0.0,1,0
447510,735500,2,2,0,367750.0,367750.0,1,1.0,0.0,1,0
447806,2439800,2,2,0,1219900.0,1219900.0,1,1.0,0.0,1,0
447813,191700,3,3,0,63900.0,63900.0,1,1.0,0.0,1,0
447850,10000,1,1,0,10000.0,10000.0,1,1.0,0.0,1,0
447913,29830000,2,2,0,14915000.0,14915000.0,1,1.0,0.0,1,0
447948,390000,2,2,0,195000.0,195000.0,1,1.0,0.0,1,0
448151,782400,2,2,0,391200.0,391200.0,1,1.0,0.0,1,0
448430,51100,1,1,0,51100.0,51100.0,1,1.0,0.0,1,0
448446,2200,1,1,0,2200.0,2200.0,1,1.0,0.0,1,0
448555,7000,1,1,0,7000.0,7000.0,1,1.0,0.0,1,0
448615,226000,2,2,0,113000.0,113000.0,1,1.0,0.0,1,0
448635,903000,3,3,0,301000.0,301000.0,1,1.0,0.0,1,0
448685,55800,2,2,0,27900.0,27900.0,1,1.0,0.0,1,0
448774,1259000,2,2,0,629500.0,629500.0,1,1.0,0.0,1,0
448860,30000000,2,2,0,15000000.0,15000000.0,1,1.0,0.0,1,0
448891,38000,2,2,0,19000.0,19000.0,1,1.0,0.0,1,0
449059,19500,1,1,0,19500.0,19500.0,1,1.0,0.0,1,0
449114,43000,2,2,0,21500.0,21500.0,1,1.0,0.0,1,0
449209,6006600,4,4,0,1501650.0,1501650.0,1,1.0,0.0,1,0
449236,12600,1,1,0,12600.0,12600.0,1,1.0,0.0,1,0
449294,33900,3,3,0,11300.0,11300.0,1,1.0,0.0,1,0
449355,122800,1,1,0,122800.0,122800.0,1,1.0,0.0,1,0
449468,1713800,5,5,0,342760.0,342760.0,1,1.0,0.0,1,0
449722,4600,2,2,0,2300.0,2300.0,1,1.0,0.0,1,0
449793,7700,2,2,0,3850.0,3850.0,1,1.0,0.0,1,0
449886,983600,2,2,0,491800.0,491800.0,1,1.0,0.0,1,0
450017,6000,2,2,0,3000.0,3000.0,1,1.0,0.0,1,0
450065,13500,1,1,0,13500.0,13500.0,1,1.0,0.0,1,0
450095,953200,2,2,0,476600.0,476600.0,1,1.0,0.0,1,0
450169,49400,1,1,0,49400.0,49400.0,1,1.0,0.0,1,0
450186,130800,3,2,1,43600.0,65400.0,1,0.6666666666666666,0.3333333333333333,1,1
450260,253300,1,1,0,253300.0,253300.0,1,1.0,0.0,1,0
450324,11400,1,1,0,11400.0,11400.0,1,1.0,0.0,1,0
450365,1910200,2,2,0,955100.0,955100.0,1,1.0,0.0,1,0
450375,13100,1,1,0,13100.0,13100.0,1,1.0,0.0,1,0
450687,127200,2,2,0,63600.0,63600.0,1,1.0,0.0,1,0
450730,12000000,2,1,1,6000000.0,12000000.0,0,0.5,0.5,1,1
450757,6930200,2,2,0,3465100.0,3465100.0,1,1.0,0.0,1,0
450878,1391700,6,6,0,231950.0,231950.0,1,1.0,0.0,1,0
450993,18800,1,1,0,18800.0,18800.0,1,1.0,0.0,1,0
451115,1369000,2,2,0,684500.0,684500.0,1,1.0,0.0,1,0
451295,224800,2,2,0,112400.0,112400.0,1,1.0,0.0,1,0
451378,0,1,0,1,0.0,,0,0.0,1.0,0,1
451446,1136800,7,7,0,162400.0,162400.0,1,1.0,0.0,1,0
451583,202200,1,1,0,202200.0,202200.0,1,1.0,0.0,1,0
451587,5469300,3,3,0,1823100.0,1823100.0,1,1.0,0.0,1,0
451658,618400,3,3,0,206133.33333333334,206133.33333333334,1,1.0,0.0,1,0
451974,53000,1,1,0,53000.0,53000.0,1,1.0,0.0,1,0
451975,4700,2,2,0,2350.0,2350.0,1,1.0,0.0,1,0
451995,365400,5,5,0,73080.0,73080.0,1,1.0,0.0,1,0
452240,10200,1,1,0,10200.0,10200.0,1,1.0,0.0,1,0
452273,154900,8,8,0,19362.5,19362.5,1,1.0,0.0,1,0
452280,8000,3,3,0,2666.6666666666665,2666.6666666666665,1,1.0,0.0,1,0
452290,6658300,88,88,0,75662.5,75662.5,1,1.0,0.0,1,0
452400,3097200,1,1,0,3097200.0,3097200.0,1,1.0,0.0,1,0
452441,122700,4,4,0,30675.0,30675.0,1,1.0,0.0,1,0
452442,12614300,4,4,0,3153575.0,3153575.0,1,1.0,0.0,1,0
452580,14959800,1,1,0,14959800.0,14959800.0,1,1.0,0.0,1,0
452608,38100,1,1,0,38100.0,38100.0,1,1.0,0.0,1,0
452797,11045200,3,3,0,3681733.3333333335,3681733.3333333335,1,1.0,0.0,1,0
452859,2644700,2,2,0,1322350.0,1322350.0,1,1.0,0.0,1,0
452878,53723100,8,8,0,6715387.5,6715387.5,1,1.0,0.0,1,0
452916,59000,1,1,0,59000.0,59000.0,1,1.0,0.0,1,0
453299,8400,2,2,0,4200.0,4200.0,1,1.0,0.0,1,0
453416,22400,3,3,0,7466.666666666667,7466.666666666667,1,1.0,0.0,1,0
453775,3660600,3,3,0,1220200.0,1220200.0,1,1.0,0.0,1,0
453783,543700,21,21,0,25890.47619047619,25890.47619047619,1,1.0,0.0,1,0
453787,1092400,25,25,0,43696.0,43696.0,1,1.0,0.0,1,0
453794,35100,1,1,0,35100.0,35100.0,1,1.0,0.0,1,0
453836,13900,1,1,0,13900.0,13900.0,1,1.0,0.0,1,0
453887,72700,1,1,0,72700.0,72700.0,1,1.0,0.0,1,0
453996,1009300,11,7,4,91754.54545454546,144185.7142857143,1,0.6363636363636364,0.36363636363636365,1,1
454001,29000,1,1,0,29000.0,29000.0,1,1.0,0.0,1,0
454065,114000,4,4,0,28500.0,28500.0,1,1.0,0.0,1,0
454087,6000,1,1,0,6000.0,6000.0,1,1.0,0.0,1,0
454156,830200,2,2,0,415100.0,415100.0,1,1.0,0.0,1,0
454185,1127800,1,1,0,1127800.0,1127800.0,1,1.0,0.0,1,0
454201,121300,3,3,0,40433.333333333336,40433.333333333336,1,1.0,0.0,1,0
454354,202800,2,2,0,101400.0,101400.0,1,1.0,0.0,1,0
454403,58900,1,1,0,58900.0,58900.0,1,1.0,0.0,1,0
454622,148700,1,1,0,148700.0,148700.0,1,1.0,0.0,1,0
454767,23282600,3,3,0,7760866.666666667,7760866.666666667,1,1.0,0.0,1,0
454857,6600000,2,2,0,3300000.0,3300000.0,1,1.0,0.0,1,0
454951,339600,3,2,1,113200.0,169800.0,1,0.6666666666666666,0.3333333333333333,1,1
455071,160100,1,1,0,160100.0,160100.0,1,1.0,0.0,1,0
455110,77800,2,2,0,38900.0,38900.0,1,1.0,0.0,1,0
455113,280600,3,3,0,93533.33333333333,93533.33333333333,1,1.0,0.0,1,0
455346,108000,1,1,0,108000.0,108000.0,1,1.0,0.0,1,0
455395,170700,3,3,0,56900.0,56900.0,1,1.0,0.0,1,0
455575,2000,1,1,0,2000.0,2000.0,1,1.0,0.0,1,0
455593,228800,2,2,0,114400.0,114400.0,1,1.0,0.0,1,0
455639,1110600,5,5,0,222120.0,222120.0,1,1.0,0.0,1,0
455653,56100,1,1,0,56100.0,56100.0,1,1.0,0.0,1,0
455656,142200,3,3,0,47400.0,47400.0,1,1.0,0.0,1,0
455663,0,2,0,2,0.0,,0,0.0,1.0,0,1
455747,43500,1,1,0,43500.0,43500.0,1,1.0,0.0,1,0
455866,7700,1,1,0,7700.0,7700.0,1,1.0,0.0,1,0
455961,259000,1,1,0,259000.0,259000.0,1,1.0,0.0,1,0
456025,344800,1,1,0,344800.0,344800.0,1,1.0,0.0,1,0
456280,40500,1,1,0,40500.0,40500.0,1,1.0,0.0,1,0
456371,738285000,21,21,0,35156428.571428575,35156428.571428575,1,1.0,0.0,1,0
456457,36000,1,1,0,36000.0,36000.0,1,1.0,0.0,1,0
456545,75600,2,2,0,37800.0,37800.0,1,1.0,0.0,1,0
456669,406300,1,1,0,406300.0,406300.0,1,1.0,0.0,1,0
456732,300,1,1,0,300.0,300.0,1,1.0,0.0,1,0
456744,1900,1,1,0,1900.0,1900.0,1,1.0,0.0,1,0
456952,19800,1,1,0,19800.0,19800.0,1,1.0,0.0,1,0
457021,1959900,3,3,0,653300.0,653300.0,1,1.0,0.0,1,0
457077,2302100,1,1,0,2302100.0,2302100.0,1,1.0,0.0,1,0
457232,113879300,2,2,0,56939650.0,56939650.0,1,1.0,0.0,1,0
457399,297600,4,3,1,74400.0,99200.0,1,0.75,0.25,1,1
457488,383600,2,2,0,191800.0,191800.0,1,1.0,0.0,1,0
457585,40900,1,1,0,40900.0,40900.0,1,1.0,0.0,1,0
457688,22700,1,1,0,22700.0,22700.0,1,1.0,0.0,1,0
457827,11500,1,1,0,11500.0,11500.0,1,1.0,0.0,1,0
457902,2200,1,1,0,2200.0,2200.0,1,1.0,0.0,1,0
457923,500,1,1,0,500.0,500.0,1,1.0,0.0,1,0
458013,32000,1,1,0,32000.0,32000.0,1,1.0,0.0,1,0
458040,60000,2,2,0,30000.0,30000.0,1,1.0,0.0,1,0
458173,16800,2,2,0,8400.0,8400.0,1,1.0,0.0,1,0
458233,2700,2,1,1,1350.0,2700.0,0,0.5,0.5,1,1
458245,71200,4,4,0,17800.0,17800.0,1,1.0,0.0,1,0
458296,350600,2,2,0,175300.0,175300.0,1,1.0,0.0,1,0
458313,56800,1,1,0,56800.0,56800.0,1,1.0,0.0,1,0
458810,150000,1,1,0,150000.0,150000.0,1,1.0,0.0,1,0
458853,38000,2,2,0,19000.0,19000.0,1,1.0,0.0,1,0
458862,67611000,8,8,0,8451375.0,8451375.0,1,1.0,0.0,1,0
459167,19668300,3,3,0,6556100.0,6556100.0,1,1.0,0.0,1,0
459183,24208300,5,5,0,4841660.0,4841660.0,1,1.0,0.0,1,0
459374,300000,2,2,0,150000.0,150000.0,1,1.0,0.0,1,0
459400,140000,2,2,0,70000.0,70000.0,1,1.0,0.0,1,0
459420,2520000,2,2,0,1260000.0,1260000.0,1,1.0,0.0,1,0
459442,4210800,6,6,0,701800.0,701800.0,1,1.0,0.0,1,0
459531,76400,5,5,0,15280.0,15280.0,1,1.0,0.0,1,0
459608,172600,2,2,0,86300.0,86300.0,1,1.0,0.0,1,0
459836,66400,6,6,0,11066.666666666666,11066.666666666666,1,1.0,0.0,1,0
460026,1550000,1,1,0,1550000.0,1550000.0,1,1.0,0.0,1,0
460147,45900,1,1,0,45900.0,45900.0,1,1.0,0.0,1,0
460253,7600,4,4,0,1900.0,1900.0,1,1.0,0.0,1,0
460304,6000,1,1,0,6000.0,6000.0,1,1.0,0.0,1,0
460461,15800,2,2,0,7900.0,7900.0,1,1.0,0.0,1,0
460609,5225400,2,2,0,2612700.0,2612700.0,1,1.0,0.0,1,0
460634,20200,2,2,0,10100.0,10100.0,1,1.0,0.0,1,0
460824,508800,1,1,0,508800.0,508800.0,1,1.0,0.0,1,0
461029,2201400,3,3,0,733800.0,733800.0,1,1.0,0.0,1,0
461030,30523000,8,8,0,3815375.0,3815375.0,1,1.0,0.0,1,0
461055,64800,1,1,0,64800.0,64800.0,1,1.0,0.0,1,0
461152,124000,2,2,0,62000.0,62000.0,1,1.0,0.0,1,0
461247,416800,2,2,0,208400.0,208400.0,1,1.0,0.0,1,0
461371,786900,1,1,0,786900.0,786900.0,1,1.0,0.0,1,0
461592,0,2,0,2,0.0,,0,0.0,1.0,0,1
461802,16800,1,1,0,16800.0,16800.0,1,1.0,0.0,1,0
461805,5553200,2,2,0,2776600.0,2776600.0,1,1.0,0.0,1,0
462050,12858800,2,2,0,6429400.0,6429400.0,1,1.0,0.0,1,0
462065,46200,1,1,0,46200.0,46200.0,1,1.0,0.0,1,0
462562,45900,1,1,0,45900.0,45900.0,1,1.0,0.0,1,0
462615,493800,2,2,0,246900.0,246900.0,1,1.0,0.0,1,0
462669,0,2,0,2,0.0,,0,0.0,1.0,0,1
462725,6400,1,1,0,6400.0,6400.0,1,1.0,0.0,1,0
462814,3202000,1,1,0,3202000.0,3202000.0,1,1.0,0.0,1,0
462955,146600,4,4,0,36650.0,36650.0,1,1.0,0.0,1,0
463007,468200,1,1,0,468200.0,468200.0,1,1.0,0.0,1,0
463122,20234300,3,1,2,6744766.666666667,20234300.0,0,0.3333333333333333,0.6666666666666666,1,1
463198,37600,3,3,0,12533.333333333334,12533.333333333334,1,1.0,0.0,1,0
463418,641200,15,15,0,42746.666666666664,42746.666666666664,1,1.0,0.0,1,0
463459,1150000,1,1,0,1150000.0,1150000.0,1,1.0,0.0,1,0
463691,695000,1,1,0,695000.0,695000.0,1,1.0,0.0,1,0
463843,1597800,1,1,0,1597800.0,1597800.0,1,1.0,0.0,1,0
463969,3568300,1,1,0,3568300.0,3568300.0,1,1.0,0.0,1,0
464057,15200,1,1,0,15200.0,15200.0,1,1.0,0.0,1,0
464125,880800,2,2,0,440400.0,440400.0,1,1.0,0.0,1,0
464176,616000,2,2,0,308000.0,308000.0,1,1.0,0.0,1,0
464222,56337400,1,1,0,56337400.0,56337400.0,1,1.0,0.0,1,0
464287,156636300,48,46,2,3263256.25,3405136.9565217393,1,0.9583333333333334,0.041666666666666664,1,1
464308,4515800,182,182,0,24812.08791208791,24812.08791208791,1,1.0,0.0,1,0
464888,72000,2,2,0,36000.0,36000.0,1,1.0,0.0,1,0
465046,9993500,2,2,0,4996750.0,4996750.0,1,1.0,0.0,1,0
465051,497156700,24,24,0,20714862.5,20714862.5,1,1.0,0.0,1,0
465229,18534700,25,25,0,741388.0,741388.0,1,1.0,0.0,1,0
465361,212700,1,1,0,212700.0,212700.0,1,1.0,0.0,1,0
465370,117700,3,3,0,39233.333333333336,39233.333333333336,1,1.0,0.0,1,0
465525,52200,4,4,0,13050.0,13050.0,1,1.0,0.0,1,0
465627,55400,3,1,2,18466.666666666668,55400.0,0,0.3333333333333333,0.6666666666666666,1,1
465690,1471200,22,22,0,66872.72727272728,66872.72727272728,1,1.0,0.0,1,0
465692,252900,1,1,0,252900.0,252900.0,1,1.0,0.0,1,0
465822,2553000,3,3,0,851000.0,851000.0,1,1.0,0.0,1,0
465904,80700,1,1,0,80700.0,80700.0,1,1.0,0.0,1,0
466007,6301000,8,8,0,787625.0,787625.0,1,1.0,0.0,1,0
466118,29200,2,2,0,14600.0,14600.0,1,1.0,0.0,1,0
466399,60000,1,1,0,60000.0,60000.0,1,1.0,0.0,1,0
466657,24700,1,1,0,24700.0,24700.0,1,1.0,0.0,1,0
466989,777200,2,2,0,388600.0,388600.0,1,1.0,0.0,1,0
467055,0,1,0,1,0.0,,0,0.0,1.0,0,1
467209,182600,2,2,0,91300.0,91300.0,1,1.0,0.0,1,0
467266,15200,1,1,0,15200.0,15200.0,1,1.0,0.0,1,0
467268,683400,5,5,0,136680.0,136680.0,1,1.0,0.0,1,0
467566,166400,3,3,0,55466.666666666664,55466.666666666664,1,1.0,0.0,1,0
467586,29897000,3,1,2,9965666.666666666,29897000.0,0,0.3333333333333333,0.6666666666666666,1,1
467813,7500,1,1,0,7500.0,7500.0,1,1.0,0.0,1,0
467814,58200,4,4,0,14550.0,14550.0,1,1.0,0.0,1,0
467876,589000,2,2,0,294500.0,294500.0,1,1.0,0.0,1,0
468138,311600,2,2,0,155800.0,155800.0,1,1.0,0.0,1,0
468333,170000,3,3,0,56666.666666666664,56666.666666666664,1,1.0,0.0,1,0
468379,150000,1,1,0,150000.0,150000.0,1,1.0,0.0,1,0
468415,2300,1,1,0,2300.0,2300.0,1,1.0,0.0,1,0
468540,0,1,0,1,0.0,,0,0.0,1.0,0,1
468607,0,2,0,2,0.0,,0,0.0,1.0,0,1
468629,24200,1,1,0,24200.0,24200.0,1,1.0,0.0,1,0
468659,31200,6,6,0,5200.0,5200.0,1,1.0,0.0,1,0
468677,38800,5,5,0,7760.0,7760.0,1,1.0,0.0,1,0
468734,0,2,0,2,0.0,,0,0.0,1.0,0,1
468888,55700,3,3,0,18566.666666666668,18566.666666666668,1,1.0,0.0,1,0
469097,1200000,1,1,0,1200000.0,1200000.0,1,1.0,0.0,1,0
469173,77400,9,9,0,8600.0,8600.0,1,1.0,0.0,1,0
469211,1100000,2,2,0,550000.0,550000.0,1,1.0,0.0,1,0
469220,0,6,0,6,0.0,,0,0.0,1.0,0,1
469289,0,1,0,1,0.0,,0,0.0,1.0,0,1
469453,6651600,3,3,0,2217200.0,2217200.0,1,1.0,0.0,1,0
469759,464800,1,1,0,464800.0,464800.0,1,1.0,0.0,1,0
469802,10636900,6,6,0,1772816.6666666667,1772816.6666666667,1,1.0,0.0,1,0
469849,104200,1,1,0,104200.0,104200.0,1,1.0,0.0,1,0
469852,8100,2,2,0,4050.0,4050.0,1,1.0,0.0,1,0
469934,0,1,0,1,0.0,,0,0.0,1.0,0,1
470217,96000,3,3,0,32000.0,32000.0,1,1.0,0.0,1,0
470313,4328900,1,1,0,4328900.0,4328900.0,1,1.0,0.0,1,0
470396,727900,5,5,0,145580.0,145580.0,1,1.0,0.0,1,0
470490,245700,3,3,0,81900.0,81900.0,1,1.0,0.0,1,0
470499,30880100,38,38,0,812634.2105263158,812634.2105263158,1,1.0,0.0,1,0
470549,31400,1,1,0,31400.0,31400.0,1,1.0,0.0,1,0
470553,4600,1,1,0,4600.0,4600.0,1,1.0,0.0,1,0
470810,265000,1,1,0,265000.0,265000.0,1,1.0,0.0,1,0
470820,24222000,3,3,0,8074000.0,8074000.0,1,1.0,0.0,1,0
470947,34200,2,2,0,17100.0,17100.0,1,1.0,0.0,1,0
470969,2651200,2,2,0,1325600.0,1325600.0,1,1.0,0.0,1,0
471075,6900,1,1,0,6900.0,6900.0,1,1.0,0.0,1,0
471239,4454000,4,4,0,1113500.0,1113500.0,1,1.0,0.0,1,0
471265,13200,1,1,0,13200.0,13200.0,1,1.0,0.0,1,0
471454,20700,3,3,0,6900.0,6900.0,1,1.0,0.0,1,0
471517,245700,3,3,0,81900.0,81900.0,1,1.0,0.0,1,0
471540,240000,1,1,0,240000.0,240000.0,1,1.0,0.0,1,0
471646,24000,1,1,0,24000.0,24000.0,1,1.0,0.0,1,0
471781,4000,1,1,0,4000.0,4000.0,1,1.0,0.0,1,0
471847,109600,2,2,0,54800.0,54800.0,1,1.0,0.0,1,0
472033,1492600,2,2,0,746300.0,746300.0,1,1.0,0.0,1,0
472132,61600,2,2,0,30800.0,30800.0,1,1.0,0.0,1,0
472182,292600,1,1,0,292600.0,292600.0,1,1.0,0.0,1,0
