EID,TARGET
415083,0
415085,0
415086,0
415089,0
415090,0
415093,0
415098,0
415101,0
415103,0
415104,0
415105,0
415110,1
415111,0
415112,0
415113,0
415114,0
415116,0
415118,1
415119,1
415120,0
415127,0
415130,0
415136,0
415140,1
415141,0
415142,0
415159,0
415161,1
415163,0
415168,0
415171,0
415177,0
415178,0
415179,0
415180,0
415181,0
415186,0
415187,1
415194,0
415195,0
415196,1
415204,1
415211,1
415217,0
415221,0
415222,0
415227,0
415228,0
415233,0
415234,0
415237,0
415238,1
415245,1
415250,0
415254,0
415255,0
415256,0
415259,0
415266,0
415272,1
415273,0
415276,0
415281,1
415284,0
415290,0
415291,1
415292,0
415296,0
415299,0
415302,0
415304,0
415318,0
415321,1
415322,1
415323,1
415326,0
415329,0
415330,0
415332,0
415333,0
415335,0
415339,0
415346,1
415350,0
415352,0
415353,0
415354,0
415361,0
415362,0
415363,1
415365,0
415366,0
415368,0
415373,0
415374,0
415377,0
415389,0
415390,0
415394,0
415398,1
415400,0
415401,0
415402,0
415406,0
415407,0
415408,1
415416,0
415418,0
415420,0
415421,0
415423,0
415426,0
415431,0
415432,0
415433,0
415434,0
415437,0
415439,1
415443,0
415444,1
415447,0
415450,1
415455,0
415461,0
415465,0
415469,0
415471,0
415475,1
415480,1
415483,1
415485,0
415486,1
415491,0
415492,0
415498,0
415505,1
415509,0
415510,0
415513,0
415515,1
415522,0
415525,1
415526,0
415527,0
415528,1
415530,0
415531,0
415544,0
415545,0
415554,0
415561,0
415562,1
415565,0
415578,0
415579,0
415582,0
415589,0
415590,0
415596,1
415600,0
415607,1
415608,0
415612,0
415616,0
415620,0
415622,0
415623,0
415626,0
415628,0
415629,0
415630,0
415634,1
415637,1
415639,1
415643,1
415644,0
415649,0
415651,1
415652,1
415654,0
415655,0
415658,1
415659,1
415660,0
415661,0
415669,0
415671,0
415672,0
415673,1
415679,0
415682,0
415688,0
415691,0
415697,0
415698,0
415702,1
415704,0
415707,0
415711,0
415717,0
415719,0
415721,1
415724,1
415725,1
415727,1
415728,0
415735,0
415736,1
415741,0
415743,1
415744,0
415745,0
415746,0
415747,1
415749,1
415750,0
415755,0
415758,0
415762,0
415763,0
415767,0
415770,0
415771,0
415773,0
415775,0
415776,0
415778,0
415779,1
415784,0
415791,0
415798,0
415804,0
415807,0
415814,0
415816,0
415817,0
415820,0
415824,0
415830,0
415835,0
415838,0
415846,1
415853,1
415855,0
415857,0
415859,0
415861,0
415864,1
415866,0
415876,0
415877,1
415878,1
415884,0
415892,0
415894,0
415904,0
415906,0
415913,1
415914,0
415923,1
415928,0
415931,0
415937,0
415939,0
415941,0
415949,1
415951,0
415952,0
415955,0
415957,0
415962,0
415968,0
415971,0
415976,0
415977,0
415982,0
415986,0
415990,0
415994,0
415996,0
415997,0
415998,0
416013,0
416014,0
416017,0
416019,0
416021,0
416024,0
416029,0
416035,0
416036,0
416040,0
416052,0
416053,0
416057,0
416061,1
416062,1
416069,0
416077,0
416078,0
416082,0
416086,0
416088,0
416090,1
416091,0
416092,1
416093,0
416094,0
416099,0
416100,0
416101,0
416102,0
416103,0
416104,0
416107,0
416109,0
416111,0
416121,0
416122,0
416125,1
416128,1
416129,1
416132,0
416137,1
416139,0
416155,0
416164,0
416167,0
416170,1
416173,0
416174,0
416175,0
416177,1
416180,0
416181,0
416182,0
416190,0
416194,0
416201,0
416202,0
416207,1
416212,0
416225,0
416226,0
416232,0
416238,0
416240,0
416246,0
416251,1
416258,0
416260,0
416268,1
416269,0
416271,0
416275,0
416277,0
416285,1
416286,1
416290,0
416291,0
416292,1
416297,0
416302,0
416312,0
416314,0
416325,1
416326,0
416328,0
416329,0
416334,0
416337,0
416340,0
416341,1
416345,0
416347,0
416350,0
416360,0
416364,0
416365,0
416369,0
416378,1
416383,0
416385,0
416386,0
416387,1
416389,0
416396,0
416406,0
416410,0
416412,0
416413,1
416414,0
416415,0
416417,0
416419,1
416420,1
416423,1
416427,0
416431,1
416435,0
416437,0
416439,0
416441,1
416442,0
416446,0
416449,0
416452,0
416454,0
416458,0
416462,0
416465,0
416469,1
416478,0
416481,0
416487,0
416488,0
416490,0
416492,0
416496,0
416501,0
416502,0
416504,0
416505,1
416515,1
416518,0
416519,0
416521,0
416524,1
416525,0
416529,0
416544,0
416546,0
416551,0
416554,0
416557,0
416560,1
416561,0
416566,0
416569,0
416570,0
416579,0
416584,0
416590,0
416593,0
416595,0
416597,0
416599,0
416601,0
416603,0
416606,0
416608,0
416610,0
416612,0
416617,0
416618,1
416620,1
416632,0
416634,0
416635,0
416636,0
416637,0
416639,0
416642,0
416645,0
416648,0
416656,0
416657,0
416659,0
416663,0
416669,0
416671,0
416673,0
416674,1
416675,0
416684,0
416686,1
416691,0
416697,1
416704,0
416709,0
416711,0
416718,1
416729,0
416737,0
416741,0
416742,0
416745,0
416749,0
416753,1
416754,0
416762,0
416763,0
416765,0
416766,0
416769,0
416772,0
416777,0
416785,0
416787,0
416789,0
416794,0
416799,0
416802,0
416806,0
416811,1
416812,0
416813,0
416815,1
416819,0
416821,0
416826,0
416834,0
416840,0
416841,0
416842,0
416844,0
416853,0
416857,0
416863,0
416865,0
416867,0
416870,0
416872,0
416873,0
416883,0
416886,1
416887,0
416888,0
416889,0
416890,0
416892,0
416894,0
416897,0
416898,0
416900,0
416903,0
416910,0
416911,0
416912,0
416915,0
416920,0
416923,0
416926,1
416927,0
416928,0
416929,0
416930,0
416931,0
416937,0
416938,0
416939,0
416940,0
416941,0
416946,0
416951,0
416952,0
416959,0
416963,1
416966,0
416967,0
416971,0
416972,1
416973,0
416977,0
416979,0
416982,0
416985,1
416986,0
416992,0
416997,0
416999,0
417001,0
417004,1
417007,0
417012,0
417019,0
417023,0
417024,1
417032,1
417033,0
417039,1
417042,0
417043,1
417048,1
417053,0
417055,0
417057,0
417058,0
417065,0
417070,0
417071,0
417074,0
417075,1
417079,0
417084,0
417091,0
417092,0
417093,0
417099,0
417103,0
417108,0
417115,0
417116,0
417118,0
417119,0
417123,0
417128,0
417132,0
417134,0
417135,0
417137,1
417151,0
417155,1
417156,0
417157,1
417159,0
417166,1
417171,0
417180,0
417183,1
417188,0
417193,1
417194,1
417195,0
417201,1
417206,0
417207,0
417212,0
417218,0
417219,1
417220,0
417222,0
417223,0
417224,0
417228,0
417230,0
417234,0
417244,1
417250,0
417251,0
417252,0
417254,1
417255,0
417259,0
417263,1
417264,0
417265,0
417266,0
417273,0
417281,0
417285,0
417286,0
417287,0
417288,0
417289,0
417294,0
417296,0
417298,0
417299,0
417300,1
417306,0
417311,1
417313,0
417314,0
417316,0
417319,1
417321,0
417325,0
417332,0
417337,0
417338,0
417342,0
417345,0
417348,0
417357,1
417368,0
417370,0
417371,0
417372,0
417380,0
417381,1
417384,0
417388,0
417389,1
417398,1
417399,0
417401,0
417413,1
417414,0
417420,0
417428,0
417431,0
417432,0
417435,0
417436,0
417441,1
417444,0
417446,0
417456,0
417458,0
417459,0
417463,0
417465,0
417467,0
417476,0
417479,0
417480,0
417483,0
417484,1
417493,1
417494,0
417501,1
417503,1
417504,0
417507,0
417509,0
417524,0
417526,1
417527,0
417535,0
417540,1
417543,0
417545,1
417547,0
417554,0
417556,0
417557,0
417560,0
417561,0
417562,0
417564,0
417565,0
417566,0
417569,0
417575,0
417576,0
417578,0
417584,0
417585,0
417587,0
417593,0
417602,0
417603,0
417606,0
417607,0
417613,0
417614,1
417620,0
417621,0
417625,1
417627,0
417628,1
417631,1
417632,0
417634,1
417635,1
417641,0
417642,1
417646,0
417648,0
417658,0
417660,0
417663,0
417664,0
417672,0
417686,0
417691,0
417699,1
417700,1
417701,0
417706,1
417712,0
417716,0
417729,0
417738,1
417747,0
417748,0
417752,0
417753,0
417761,0
417762,0
417764,0
417767,0
417780,0
417782,0
417785,0
417790,0
417792,0
417796,0
417799,1
417800,0
417801,0
417805,0
417808,0
417809,0
417811,1
417815,1
417816,1
417817,1
417818,0
417825,0
417829,0
417830,0
417833,1
417837,0
417847,0
417849,1
417851,0
417852,0
417853,0
417861,1
417864,1
417866,0
417867,0
417874,1
417879,1
417883,0
417892,0
417895,0
417896,0
417897,0
417898,0
417900,0
417901,0
417908,0
417909,0
417917,1
417920,0
417922,0
417928,0
417930,0
417935,0
417938,0
417941,0
417942,0
417943,1
417953,0
417954,0
417957,0
417961,0
417966,0
417977,0
417978,1
417984,0
417985,0
417992,0
417996,0
417998,0
418003,0
418008,1
418012,0
418021,0
418025,1
418026,0
418028,0
418030,0
418037,0
418038,0
418040,0
418041,0
418046,0
418051,0
418052,1
418055,0
418056,0
418060,0
418062,0
418067,0
418074,1
418078,0
418086,1
418087,0
418089,0
418093,0
418095,0
418097,0
418101,0
418102,0
418104,0
418105,1
418107,0
418111,1
418113,0
418114,0
418118,0
418120,0
418128,0
418133,0
418144,0
418145,1
418146,0
418149,0
418153,1
418154,0
418155,0
418160,1
418161,0
418166,0
418167,0
418170,0
418175,0
418176,0
418179,1
418182,0
418185,0
418187,0
418197,1
418198,0
418208,0
418214,1
418215,1
418216,0
418220,0
418221,0
418222,1
418226,0
418228,0
418230,0
418231,0
418235,0
418240,0
418254,1
418257,1
418259,1
418267,1
418269,1
418270,0
418273,1
418274,1
418275,0
418280,0
418286,0
418296,0
418297,0
418302,1
418306,0
418312,0
418315,0
418317,0
418320,0
418321,0
418322,1
418325,1
418329,0
418338,0
418353,0
418355,0
418356,0
418357,0
418367,0
418370,0
418371,1
418372,0
418373,0
418379,0
418383,0
418390,0
418393,0
418401,1
418403,0
418421,0
418423,1
418432,0
418435,0
418437,0
418441,1
418444,0
418445,0
418447,0
418448,1
418449,0
418450,1
418458,0
418464,0
418469,1
418473,0
418477,0
418478,1
418481,0
418487,0
418489,0
418490,1
418493,0
418496,1
418498,0
418499,0
418502,0
418504,0
418506,1
418513,1
418515,0
418517,0
418521,0
418522,0
418525,0
418532,0
418543,1
418544,0
418547,0
418550,0
418551,0
418560,1
418561,0
418562,1
418563,1
418564,0
418567,0
418570,0
418571,0
418574,0
418575,0
418576,0
418577,0
418580,0
418583,1
418588,0
418589,0
418598,1
418599,1
418603,1
418609,1
418610,0
418612,1
418623,1
418626,0
418627,1
418628,0
418629,0
418631,1
418632,0
418635,0
418637,0
418639,0
418643,0
418648,0
418651,0
418653,0
418658,0
418659,0
418663,0
418665,0
418666,0
418675,0
418676,0
418679,0
418683,1
418687,1
418689,0
418691,0
418697,0
418699,0
418703,0
418705,0
418706,0
418715,0
418716,0
418717,0
418718,0
418722,0
418723,0
418726,0
418727,0
418731,0
418732,1
418733,0
418734,0
418739,1
418748,1
418749,0
418752,0
418753,0
418754,0
418767,0
418768,0
418772,0
418774,0
418778,0
418780,0
418787,0
418790,0
418796,0
418802,0
418812,0
418814,0
418815,0
418829,0
418831,0
418834,0
418835,0
418837,0
418838,0
418841,0
418844,0
418846,0
418852,0
418853,0
418857,1
418859,1
418860,0
418866,0
418871,0
418873,0
418874,0
418875,1
418877,0
418889,0
418890,1
418892,0
418898,0
418900,1
418909,0
418913,1
418919,0
418922,0
418926,0
418929,1
418930,0
418932,1
418933,0
418935,1
418939,0
418951,0
418952,0
418956,0
418958,0
418959,0
418961,0
418965,0
418967,1
418969,0
418970,0
418971,0
418975,0
418976,1
418979,1
418980,0
418984,0
418997,0
418998,0
419002,0
419003,1
419004,0
419005,0
419006,1
419007,1
419011,1
419015,0
419018,0
419027,0
419028,0
419029,0
419030,0
419033,0
419034,0
419035,0
419038,0
419039,0
419040,0
419045,1
419052,0
419055,0
419061,1
419070,0
419075,0
419087,0
419088,1
419092,0
419094,0
419095,0
419100,0
419110,1
419115,0
419117,0
419119,0
419120,1
419122,0
419128,0
419134,1
419136,0
419140,0
419143,0
419150,0
419152,0
419160,0
419161,0
419162,0
419163,0
419171,0
419175,1
419181,0
419186,0
419189,0
419191,0
419193,0
419194,1
419195,0
419197,0
419198,1
419202,0
419203,0
419204,0
419210,0
419213,0
419214,1
419217,0
419223,1
419231,0
419233,0
419238,1
419242,0
419244,0
419245,0
419246,0
419259,1
419262,0
419263,0
419265,0
419268,0
419273,0
419275,0
419278,1
419280,0
419284,0
419287,0
419288,0
419292,0
419297,0
419298,0
419301,0
419311,0
419315,0
419316,0
419317,0
419318,0
419331,0
419340,1
419341,0
419349,0
419353,0
419357,1
419362,0
419364,0
419365,0
419371,0
419372,0
419374,0
419380,0
419386,0
419389,0
419390,0
419398,0
419401,0
419402,0
419406,0
419411,1
419412,1
419416,1
419419,0
419420,0
419421,0
419425,0
419426,0
419427,1
419431,1
419438,0
419439,0
419447,0
419450,0
419454,0
419457,1
419459,1
419467,1
419468,0
419477,1
419481,0
419482,0
419484,0
419486,0
419492,0
419514,0
419517,0
419523,0
419524,0
419526,0
419532,0
419533,0
419537,0
419540,0
419546,1
419547,0
419548,1
419549,0
419552,0
419553,0
419561,0
419568,0
419572,0
419574,0
419575,0
419585,0
419586,0
419588,1
419592,1
419593,0
419598,1
419600,0
419608,0
419609,0
419612,1
419614,0
419616,0
419617,1
419629,0
419636,0
419638,0
419649,0
419651,0
419658,0
419660,0
419662,1
419663,0
419664,0
419666,0
419667,0
419668,0
419674,0
419677,0
419682,0
419686,1
419688,0
419694,1
419697,0
419699,1
419700,0
419701,0
419704,1
419706,0
419710,0
419718,0
419719,0
419721,0
419722,0
419734,0
419738,0
419739,0
419746,0
419751,0
419752,1
419753,0
419754,1
419757,0
419762,0
419763,0
419773,0
419776,0
419781,0
419782,0
419787,0
419797,0
419800,0
419801,0
419804,0
419806,0
419807,0
419809,1
419810,0
419815,0
419816,1
419818,1
419821,1
419827,0
419836,0
419838,0
419839,0
419842,0
419848,0
419853,0
419859,0
419862,0
419863,0
419872,0
419873,0
419876,0
419879,0
419882,0
419883,0
419884,0
419885,0
419889,0
419892,0
419897,0
419900,0
419907,1
419911,0
419915,1
419917,0
419922,1
419927,0
419930,0
419931,0
419937,0
419938,0
419945,0
419946,0
419954,0
419957,1
419958,1
419959,0
419960,0
419961,0
419965,0
419969,0
419976,0
419980,1
419981,0
419986,0
419988,1
419997,0
419998,0
419999,0
420000,1
420003,0
420014,0
420022,1
420025,0
420028,0
420033,0
420038,0
420041,0
420042,0
420043,0
420044,0
420048,1
420051,0
420054,0
420057,0
420060,1
420061,0
420062,0
420071,1
420079,0
420080,0
420081,0
420082,0
420083,1
420088,0
420092,0
420096,0
420105,0
420112,0
420123,0
420126,0
420129,0
420132,0
420138,0
420143,1
420145,1
420147,0
420149,1
420151,0
420155,0
420162,1
420165,1
420166,0
420167,0
420170,0
420172,0
420178,0
420180,1
420183,0
420194,0
420196,0
420199,1
420201,0
420202,0
420209,0
420215,0
420217,0
420220,0
420221,0
420224,0
420229,0
420231,0
420233,0
420234,1
420237,0
420238,0
420243,1
420244,0
420246,0
420248,0
420256,0
420257,0
420267,0
420270,1
420275,0
420277,0
420285,0
420287,0
420288,0
420289,0
420298,0
420299,0
420301,0
420305,0
420308,0
420312,0
420313,0
420314,1
420324,0
420325,0
420327,0
420328,1
420340,0
420342,0
420349,1
420351,0
420353,0
420360,0
420363,0
420366,0
420367,0
420371,0
420372,0
420383,0
420390,1
420392,1
420394,0
420397,0
420401,0
420403,0
420404,0
420406,0
420408,1
420418,0
420421,1
420425,1
420427,0
420428,0
420431,0
420432,0
420436,0
420437,0
420445,0
420458,0
420459,0
420460,0
420461,0
420464,0
420473,0
420474,0
420476,0
420478,0
420482,0
420484,0
420486,0
420487,0
420493,0
420494,0
420495,0
420500,1
420502,0
420503,1
420504,0
420525,0
420529,0
420533,0
420535,0
420536,0
420539,0
420541,0
420542,0
420543,1
420547,1
420550,0
420554,0
420558,0
420561,0
420562,0
420563,0
420566,0
420567,1
420569,0
420571,1
420574,0
420575,1
420577,0
420580,0
420582,0
420587,0
420588,0
420596,0
420598,0
420605,0
420609,0
420615,0
420616,0
420619,0
420626,0
420634,1
420637,0
420652,0
420654,0
420655,0
420666,1
420670,0
420671,0
420672,0
420675,0
420677,0
420679,0
420680,0
420681,0
420682,0
420690,0
420696,1
420698,1
420699,0
420708,0
420709,0
420710,0
420711,0
420713,0
420715,1
420717,0
420718,0
420723,1
420725,0
420726,0
420728,0
420732,0
420742,0
420743,0
420744,0
420745,1
420746,0
420748,0
420758,0
420767,0
420768,0
420769,0
420770,1
420771,0
420774,0
420776,1
420778,0
420779,0
420782,0
420784,0
420791,1
420793,0
420797,0
420801,0
420802,0
420806,0
420809,1
420812,1
420818,0
420820,0
420828,0
420833,0
420835,0
420837,0
420838,0
420846,0
420847,1
420849,1
420852,0
420853,0
420854,0
420857,0
420860,0
420861,0
420866,0
420867,0
420890,0
420895,0
420897,0
420898,0
420900,1
420903,0
420904,1
420908,0
420910,0
420917,0
420921,0
420923,0
420925,0
420929,0
420931,0
420932,1
420938,1
420944,1
420945,0
420946,0
420947,0
420956,0
420957,0
420958,0
420970,0
420973,0
420976,1
420982,0
420984,0
420985,1
421000,1
421004,0
421006,0
421009,0
421011,1
421018,0
421022,0
421024,0
421026,0
421029,0
421040,0
421048,0
421050,0
421051,0
421061,0
421063,0
421066,0
421068,0
421070,0
421072,0
421076,1
421079,0
421080,1
421084,0
421088,0
421092,0
421093,0
421094,0
421096,0
421097,0
421109,0
421110,0
421113,0
421120,0
421124,0
421130,1
421131,0
421136,0
421147,0
421154,0
421157,0
421159,0
421163,0
421167,0
421173,0
421177,0
421180,0
421185,0
421188,0
421189,0
421190,0
421201,0
421203,0
421205,1
421207,1
421208,0
421215,1
421218,0
421220,0
421222,0
421235,1
421247,0
421258,0
421260,1
421267,0
421272,0
421275,0
421276,1
421282,0
421284,0
421295,0
421296,0
421298,1
421300,0
421301,1
421303,0
421306,0
421308,0
421309,1
421310,0
421311,0
421315,0
421320,0
421321,0
421323,0
421327,0
421329,1
421333,0
421334,0
421335,0
421341,0
421342,0
421344,1
421346,0
421347,0
421354,0
421355,0
421356,0
421358,0
421361,0
421362,1
421364,1
421367,0
421369,0
421376,0
421377,0
421378,0
421379,0
421380,0
421381,0
421383,0
421386,0
421393,0
421394,1
421399,0
421402,0
421405,0
421410,1
421411,0
421412,0
421416,0
421417,0
421421,0
421422,0
421427,0
421428,0
421435,1
421439,0
421448,0
421450,0
421451,0
421454,0
421463,0
421465,0
421475,0
421477,0
421479,0
421480,0
421481,0
421488,0
421490,0
421491,0
421493,0
421496,0
421497,0
421499,0
421502,0
421509,1
421510,0
421511,0
421512,0
421514,0
421516,0
421519,0
421520,0
421532,0
421540,0
421548,1
421549,0
421550,0
421551,0
421552,0
421556,0
421557,0
421558,0
421561,0
421562,0
421569,0
421575,0
421581,1
421583,0
421584,0
421586,0
421595,1
421596,0
421599,0
421604,0
421606,0
421615,0
421617,0
421618,0
421620,1
421624,1
421626,0
421628,0
421631,1
421640,0
421641,1
421643,0
421644,0
421648,0
421655,0
421665,0
421672,0
421686,0
421690,1
421694,0
421697,0
421698,0
421699,0
421701,0
421702,0
421715,0
421716,0
421717,0
421721,0
421722,0
421736,0
421738,0
421747,0
421748,0
421750,0
421752,0
421757,0
421758,1
421766,1
421770,1
421771,0
421772,0
421775,0
421780,0
421783,0
421784,0
421797,0
421799,0
421802,0
421806,0
421810,0
421813,0
421814,0
421818,1
421821,0
421822,0
421824,1
421830,0
421831,0
421833,0
421834,1
421836,0
421850,1
421866,0
421867,0
421872,0
421874,1
421880,0
421882,0
421887,0
421888,0
421891,0
421893,0
421894,0
421895,0
421896,0
421904,0
421911,0
421914,0
421917,0
421927,1
421932,1
421940,0
421941,0
421946,0
421947,0
421949,0
421950,0
421960,0
421962,0
421963,0
421964,1
421967,0
421969,1
421972,1
421974,0
421978,0
421979,0
421980,1
421983,0
421990,1
421993,0
421995,0
421997,1
422000,0
422004,0
422006,0
422008,0
422013,0
422016,0
422017,0
422019,0
422020,0
422021,1
422027,0
422030,0
422032,0
422039,0
422042,1
422045,0
422048,0
422050,0
422051,0
422052,0
422054,0
422056,1
422058,0
422064,0
422081,1
422087,0
422088,0
422089,0
422091,0
422098,0
422100,0
422105,0
422108,0
422114,0
422118,1
422122,1
422123,0
422125,0
422138,0
422139,0
422140,0
422143,0
422146,0
422151,0
422152,1
422164,1
422166,0
422175,1
422180,0
422185,0
422195,0
422211,0
422212,0
422213,0
422214,1
422217,1
422221,0
422226,0
422231,1
422233,0
422237,0
422241,0
422242,0
422243,0
422244,0
422246,1
422255,0
422259,1
422260,0
422267,1
422268,1
422272,0
422276,0
422287,1
422290,0
422291,0
422292,0
422293,0
422294,1
422297,0
422301,0
422305,0
422326,0
422327,1
422330,0
422332,0
422336,0
422338,0
422344,0
422350,1
422355,0
422356,1
422362,0
422363,0
422372,0
422373,0
422376,0
422383,0
422384,0
422386,0
422390,0
422391,0
422392,0
422393,0
422398,0
422401,0
422405,0
422410,0
422411,0
422412,0
422417,0
422424,0
422425,1
422443,1
422445,0
422447,0
422449,0
422450,0
422451,1
422458,0
422459,0
422466,0
422481,0
422487,0
422490,0
422492,1
422496,1
422510,0
422514,0
422519,0
422521,0
422526,1
422528,0
422529,0
422530,1
422532,0
422533,0
422541,0
422543,0
422547,0
422552,0
422556,0
422558,1
422565,0
422566,0
422567,0
422571,0
422573,0
422574,0
422578,0
422579,1
422581,1
422588,0
422589,0
422592,0
422597,0
422599,0
422600,0
422602,0
422620,1
422626,0
422637,1
422641,0
422642,0
422643,0
422646,0
422647,1
422649,0
422653,0
422657,0
422664,0
422666,0
422668,0
422672,0
422673,0
422678,0
422683,1
422686,1
422688,1
422691,0
422692,1
422696,0
422698,0
422699,0
422701,1
422706,0
422707,1
422709,0
422712,1
422714,1
422716,0
422732,0
422735,1
422737,0
422738,0
422739,1
422740,0
422741,0
422746,0
422747,0
422748,1
422749,0
422751,0
422756,0
422757,1
422760,0
422769,0
422770,0
422779,0
422784,0
422785,1
422787,1
422789,1
422793,0
422794,0
422796,0
422798,0
422799,0
422800,0
422806,0
422809,0
422810,0
422815,0
422817,1
422825,0
422827,0
422828,0
422829,0
422830,0
422840,1
422841,1
422842,0
422844,0
422845,0
422847,1
422848,0
422852,0
422855,1
422859,0
422863,0
422865,1
422869,0
422873,1
422878,0
422885,0
422893,0
422894,1
422896,0
422904,0
422905,0
422906,1
422909,1
422914,0
422915,0
422921,0
422931,1
422936,0
422937,0
422941,0
422942,1
422945,1
422947,0
422952,1
422956,0
422964,0
422968,1
422969,0
422970,0
422972,0
422975,0
422977,0
422978,1
422980,0
422981,0
422991,0
423006,0
423010,1
423012,1
423016,0
423018,0
423021,0
423026,1
423031,0
423032,0
423033,0
423036,0
423037,0
423039,0
423041,1
423042,0
423048,0
423052,0
423054,0
423055,0
423056,1
423058,1
423059,0
423062,1
423064,0
423065,0
423068,0
423069,0
423079,0
423086,0
423092,0
423094,0
423097,0
423099,0
423108,0
423109,0
423116,0
423117,0
423119,0
423126,0
423129,0
423131,1
423137,0
423138,0
423139,0
423141,0
423142,0
423145,0
423152,0
423153,0
423156,1
423157,1
423158,0
423162,0
423165,0
423173,0
423176,1
423186,1
423190,0
423199,0
423206,0
423207,0
423209,0
423218,1
423220,1
423222,0
423233,0
423236,1
423238,0
423240,0
423244,0
423246,0
423252,0
423253,0
423255,0
423258,0
423264,1
423269,1
423273,0
423278,0
423281,1
423286,0
423293,0
423295,0
423298,0
423299,1
423302,0
423304,1
423308,0
423309,0
423313,0
423317,0
423319,1
423320,0
423321,0
423322,0
423324,1
423326,0
423338,0
423341,0
423344,1
423347,0
423349,0
423350,0
423351,1
423355,0
423358,1
423360,0
423362,0
423363,0
423371,0
423372,0
423373,0
423375,0
423377,1
423379,1
423381,0
423384,0
423387,1
423388,0
423390,0
423394,0
423395,0
423396,0
423399,0
423400,1
423403,1
423405,0
423412,0
423415,0
423419,1
423429,0
423430,0
423431,0
423433,0
423434,1
423435,0
423436,0
423440,0
423442,0
423444,0
423445,1
423446,0
423448,0
423454,0
423455,0
423460,1
423464,0
423468,0
423475,1
423483,1
423485,0
423488,1
423489,0
423493,0
423495,0
423502,0
423506,0
423516,0
423518,0
423520,0
423522,0
423523,0
423524,0
423526,0
423531,0
423533,0
423542,1
423544,0
423549,1
423550,1
423551,1
423552,0
423562,0
423568,1
423571,0
423573,1
423575,0
423578,0
423587,0
423597,1
423608,0
423610,0
423611,0
423617,0
423621,0
423622,0
423623,1
423634,1
423641,1
423643,0
423644,0
423646,0
423647,0
423648,0
423651,1
423658,0
423659,0
423662,0
423665,0
423667,1
423669,0
423675,0
423679,0
423682,0
423684,0
423686,0
423688,0
423690,0
423694,0
423695,0
423696,0
423698,0
423699,0
423710,0
423713,0
423714,0
423722,0
423725,1
423731,0
423735,0
423736,1
423744,0
423750,0
423753,0
423758,0
423765,0
423774,0
423778,0
423780,0
423782,0
423783,0
423784,0
423785,0
423786,0
423787,0
423789,1
423791,0
423793,0
423795,0
423800,0
423801,0
423802,0
423804,0
423806,0
423807,0
423814,0
423818,0
423829,0
423831,0
423832,0
423834,1
423835,0
423838,0
423841,0
423845,0
423846,0
423855,0
423858,0
423859,0
423860,0
423862,0
423866,0
423868,0
423871,0
423874,0
423878,0
423880,0
423882,0
423886,0
423891,0
423892,0
423895,0
423917,1
423918,0
423922,0
423927,0
423928,1
423929,0
423931,1
423933,0
423934,0
423937,0
423938,0
423942,0
423943,1
423948,1
423951,1
423954,0
423955,0
423960,1
423964,0
423965,0
423975,1
423976,0
423977,0
423980,0
423983,0
423985,0
423990,0
423991,1
423992,1
423993,0
423994,0
423995,0
424000,0
424004,0
424007,0
424014,0
424015,0
424018,0
424019,0
424021,1
424022,1
424023,1
424025,1
424027,0
424030,1
424035,0
424037,0
424038,0
424040,0
424042,0
424043,0
424046,1
424047,1
424048,0
424050,0
424055,0
424057,0
424060,0
424062,0
424064,0
424070,0
424072,0
424073,0
424074,0
424076,1
424079,1
424080,0
424084,0
424088,0
424091,0
424092,0
424095,0
424099,0
424102,0
424104,0
424105,1
424107,0
424109,0
424110,0
424117,0
424119,0
424120,0
424126,0
424127,0
424129,0
424130,0
424133,0
424136,0
424137,0
424140,0
424141,0
424146,0
424149,1
424155,1
424156,0
424157,0
424163,0
424167,0
424168,0
424170,0
424175,1
424176,1
424178,0
424179,0
424183,0
424194,0
424197,0
424204,1
424214,0
424216,1
424217,0
424223,0
424226,0
424227,0
424231,1
424235,0
424240,1
424243,0
424245,0
424257,0
424263,0
424265,0
424271,0
424276,0
424277,1
424292,1
424293,1
424302,0
424309,1
424310,0
424311,0
424312,0
424314,1
424317,0
424319,0
424321,0
424323,0
424324,0
424333,0
424342,0
424347,0
424352,0
424354,0
424356,0
424357,0
424361,0
424362,0
424372,0
424374,0
424375,0
424376,0
424383,0
424386,0
424387,0
424394,0
424399,1
424400,1
424401,1
424405,0
424409,0
424410,0
424430,0
424441,1
424442,0
424443,0
424450,0
424452,0
424454,0
424455,1
424456,0
424457,0
424458,1
424459,0
424464,0
424468,0
424470,0
424472,1
424473,0
424475,1
424476,0
424479,0
424482,0
424486,0
424488,1
424489,0
424495,0
424497,0
424498,0
424499,0
424504,0
424505,0
424507,0
424510,0
424511,1
424513,1
424514,1
424524,0
424537,0
424538,0
424543,1
424544,0
424552,0
424554,0
424556,0
424560,0
424566,1
424573,0
424575,0
424576,1
424578,0
424580,0
424582,1
424583,0
424589,1
424590,1
424591,0
424605,0
424607,0
424608,1
424609,0
424610,1
424612,0
424613,1
424614,0
424619,0
424623,1
424626,0
424627,0
424633,0
424634,0
424636,1
424637,1
424649,0
424650,0
424651,0
424653,0
424654,0
424657,0
424660,0
424669,0
424671,0
424672,0
424674,0
424675,1
424677,0
424678,0
424681,0
424683,0
424684,0
424685,0
424692,1
424693,0
424695,0
424702,0
424708,0
424710,0
424711,0
424714,0
424719,0
424721,1
424724,0
424725,0
424737,0
424741,0
424742,0
