EID,RIGHT_COUNT,RIGHT_11_COUNT,RIGHT_12_COUNT,RIGHT_20_COUNT,RIGHT_30_COUNT,RIGHT_40_COUNT,RIGHT_50_COUNT,RIGHT_60_COUNT,FUYU_RIGHT,WFUYU_RIGHT,IS_EXIST_WFU
374266,2,0,0,0,0,1,0,1,1,1,1
374268,2,0,0,0,0,0,2,0,0,2,1
374272,1,0,0,0,0,0,1,0,1,0,0
374274,1,0,0,0,0,0,0,1,1,0,0
374289,6,0,0,0,0,0,0,6,6,0,0
374291,4,0,0,0,0,2,0,2,4,0,0
374303,1,0,0,0,0,1,0,0,1,0,0
374312,50,7,0,0,0,5,36,2,43,7,1
374314,3,0,0,0,0,0,0,3,3,0,0
374319,2,0,0,0,0,2,0,0,1,1,1
374325,10,0,0,0,0,10,0,0,6,4,1
374327,3,0,0,0,0,3,0,0,2,1,1
374338,1,0,0,0,0,0,0,1,1,0,0
374348,1,0,0,0,0,0,0,1,1,0,0
374379,2,0,0,0,0,1,0,1,2,0,0
374383,1,0,0,0,0,0,0,1,1,0,0
374386,4,0,0,0,0,3,0,1,4,0,0
374394,2,0,0,0,0,1,0,1,2,0,0
374397,1,0,0,0,0,0,0,1,1,0,0
374400,6,0,0,0,0,4,2,0,5,1,1
374412,3,0,0,0,0,0,0,3,3,0,0
374420,2,0,0,0,0,1,0,1,1,1,1
374421,36,0,0,0,0,27,6,3,35,1,1
374426,1,0,0,0,0,1,0,0,1,0,0
374431,3,0,0,0,0,0,0,3,3,0,0
374439,2,0,0,0,0,2,0,0,1,1,1
374440,2,0,0,0,0,0,0,2,2,0,0
374441,10,0,0,0,0,7,0,3,9,1,1
374444,1,0,0,0,0,1,0,0,1,0,0
374445,12,0,0,0,0,12,0,0,12,0,0
374448,7,0,0,0,0,3,0,4,5,2,1
374458,1,0,0,0,0,1,0,0,1,0,0
374459,1,0,0,0,0,0,0,1,1,0,0
374460,11,0,0,0,0,10,0,1,10,1,1
374490,1,0,0,0,0,0,0,1,1,0,0
374498,8,0,0,0,0,7,0,1,6,2,1
374513,1,0,0,0,0,0,0,1,1,0,0
374515,2,0,0,0,0,2,0,0,2,0,0
374529,2,0,0,0,0,1,0,1,2,0,0
374540,3,0,0,0,0,0,2,1,3,0,0
374557,1,0,0,0,0,1,0,0,1,0,0
374560,1,0,0,0,0,0,0,1,1,0,0
374574,7,0,0,0,0,0,1,6,7,0,0
374577,1,0,0,0,0,0,0,1,1,0,0
374582,2,0,0,0,0,2,0,0,2,0,0
374599,2,0,0,0,0,1,0,1,2,0,0
374617,1,0,0,0,0,1,0,0,1,0,0
374622,1,0,0,0,0,1,0,0,1,0,0
374637,4,0,0,0,0,4,0,0,4,0,0
374638,1,0,0,0,0,0,0,1,1,0,0
374639,1,0,0,0,0,0,0,1,1,0,0
374652,2,0,0,0,0,2,0,0,1,1,1
374654,2,0,0,0,0,0,0,2,2,0,0
374662,4,0,0,0,0,4,0,0,4,0,0
374689,8,0,0,0,0,6,0,2,3,5,1
374702,7,0,0,0,0,7,0,0,6,1,1
374739,1,0,0,0,0,0,0,1,1,0,0
374740,1,0,0,0,0,0,0,1,1,0,0
374752,1,0,0,0,0,0,0,1,1,0,0
374755,1,0,0,0,0,0,0,1,1,0,0
374769,26,0,0,0,1,25,0,0,26,0,0
374773,1,0,0,0,0,0,0,1,1,0,0
374784,1,0,0,0,0,1,0,0,1,0,0
374787,7,0,0,0,0,6,0,1,5,2,1
374790,1,0,0,0,0,1,0,0,0,1,1
374798,1,0,0,0,0,1,0,0,1,0,0
374801,4,0,0,0,0,3,0,1,4,0,0
374807,2,0,0,0,0,0,0,2,2,0,0
374819,49,0,0,0,0,40,7,2,49,0,0
374825,1,0,0,0,0,0,0,1,1,0,0
374830,2,0,0,0,0,2,0,0,1,1,1
374832,1,0,0,0,0,0,0,1,1,0,0
374837,1,0,0,0,0,0,0,1,1,0,0
374839,1,0,0,0,0,0,0,1,1,0,0
374856,11,2,2,0,0,0,7,0,7,4,1
374860,1,0,0,0,0,1,0,0,0,1,1
374863,2,0,0,0,0,2,0,0,2,0,0
374868,1,0,0,0,0,1,0,0,1,0,0
374878,1,0,0,0,0,0,0,1,1,0,0
374889,1,0,0,0,0,0,0,1,1,0,0
374892,4,0,0,0,0,2,1,1,4,0,0
374897,1,0,0,0,0,0,0,1,1,0,0
374902,3,0,0,0,0,2,0,1,2,1,1
374908,1,0,0,0,0,0,0,1,1,0,0
374921,1,0,0,0,0,0,0,1,1,0,0
374936,3,0,0,0,0,1,0,2,3,0,0
374955,3,1,0,0,0,0,1,1,1,2,1
374956,35,0,0,0,0,35,0,0,27,8,1
374960,1,0,0,0,0,0,0,1,1,0,0
374975,1,0,0,0,0,0,0,1,1,0,0
374985,1,0,0,0,0,1,0,0,1,0,0
374988,1,0,0,0,0,0,0,1,1,0,0
374989,1,0,0,0,0,1,0,0,1,0,0
374995,1,0,0,0,0,0,0,1,1,0,0
375003,1,0,0,0,0,0,0,1,1,0,0
375014,35,21,0,14,0,0,0,0,14,21,1
375019,1,0,0,0,0,0,0,1,1,0,0
375027,10,0,0,0,1,3,5,1,9,1,1
375032,1,0,0,0,0,0,0,1,1,0,0
375044,4,0,0,0,0,3,0,1,1,3,1
375049,4,0,0,0,0,1,3,0,4,0,0
375059,2,0,0,0,0,2,0,0,2,0,0
375065,43,40,0,0,0,2,1,0,2,41,1
375093,2,0,0,0,0,1,0,1,2,0,0
375094,7,2,0,0,0,2,2,1,5,2,1
375109,1,0,0,0,0,0,0,1,1,0,0
375112,4,0,0,0,0,2,0,2,4,0,0
375113,1,0,0,0,0,0,0,1,1,0,0
375121,8,0,0,0,0,8,0,0,5,3,1
375125,1,0,0,0,0,0,0,1,1,0,0
375136,2,0,0,0,0,2,0,0,2,0,0
375140,11,0,0,0,0,8,0,3,11,0,0
375142,17,3,0,5,0,5,4,0,11,6,1
375144,3,0,0,0,0,2,0,1,3,0,0
375147,1,0,0,0,0,0,0,1,1,0,0
375152,1,0,0,0,0,0,0,1,1,0,0
375153,3,0,0,0,0,2,0,1,3,0,0
375158,2,0,0,0,0,1,0,1,2,0,0
375179,1,0,0,0,0,1,0,0,1,0,0
375182,1,0,0,0,0,0,0,1,1,0,0
375196,1,0,0,0,0,0,0,1,1,0,0
375205,1,0,0,0,0,1,0,0,1,0,0
375215,1,0,0,0,0,0,0,1,1,0,0
375228,20,0,0,0,0,18,0,2,13,7,1
375232,1,0,0,0,0,0,0,1,1,0,0
375239,1,0,0,0,0,0,0,1,1,0,0
375241,1,0,0,0,0,0,0,1,1,0,0
375246,1,0,0,0,0,0,0,1,1,0,0
375248,2,0,0,0,0,2,0,0,1,1,1
375249,1,0,0,0,0,1,0,0,0,1,1
375259,1,0,0,0,0,0,0,1,1,0,0
375262,10,0,0,0,0,9,0,1,6,4,1
375289,4,0,0,0,0,3,0,1,3,1,1
375296,4,0,0,0,0,1,3,0,4,0,0
375300,2,0,0,0,0,0,0,2,2,0,0
375305,1,0,0,0,0,0,0,1,1,0,0
375312,2,0,0,0,0,0,0,2,2,0,0
375316,1,0,0,0,0,1,0,0,1,0,0
375335,5,0,0,0,0,2,1,2,5,0,0
375353,1,0,0,0,0,0,0,1,1,0,0
375354,3,0,0,0,0,0,0,3,3,0,0
375358,1,0,0,0,0,0,0,1,1,0,0
375359,1,0,0,0,0,0,0,1,1,0,0
375398,5,0,0,0,0,5,0,0,2,3,1
375424,1,0,0,0,0,0,0,1,1,0,0
375435,51,0,0,0,0,5,42,4,36,15,1
375453,22,0,0,0,0,21,0,1,15,7,1
375466,7,0,0,0,0,7,0,0,7,0,0
375480,7,0,0,0,0,7,0,0,7,0,0
375482,17,2,0,1,0,8,6,0,13,4,1
375484,3,0,0,0,0,1,0,2,3,0,0
375485,4,0,0,0,0,0,2,2,4,0,0
375488,2,0,0,0,0,0,1,1,2,0,0
375495,19,0,0,0,0,18,0,1,17,2,1
375511,1,0,0,0,0,0,0,1,1,0,0
375534,43,1,0,0,0,1,40,1,42,1,1
375547,1,0,0,0,0,0,0,1,1,0,0
375554,3,0,0,0,0,3,0,0,3,0,0
375560,6,0,0,0,0,0,6,0,6,0,0
375564,1,0,0,0,0,0,0,1,1,0,0
375565,1,0,0,0,0,0,0,1,1,0,0
375571,2,0,0,0,0,0,1,1,2,0,0
375572,9,0,0,0,0,8,0,1,7,2,1
375573,30,0,0,0,0,27,0,3,28,2,1
375579,2,0,0,0,0,1,0,1,2,0,0
375584,1,0,0,0,0,0,0,1,1,0,0
375587,14,0,0,0,0,14,0,0,8,6,1
375603,2,0,0,0,0,0,0,2,2,0,0
375614,4,0,0,0,0,0,0,4,4,0,0
375616,2,0,0,0,0,1,0,1,1,1,1
375617,1,0,0,0,0,0,0,1,1,0,0
375627,2,0,0,0,0,2,0,0,2,0,0
375630,5,0,0,0,0,4,0,1,4,1,1
375635,6,0,0,0,0,2,0,4,6,0,0
375636,2,0,0,0,0,1,0,1,2,0,0
375671,18,0,0,0,0,14,1,3,16,2,1
375675,1,0,0,0,0,1,0,0,0,1,1
375691,14,1,0,0,0,0,12,1,1,13,1
375698,1,0,0,0,0,0,0,1,1,0,0
375700,2,0,0,0,0,1,0,1,2,0,0
375709,1,0,0,0,0,1,0,0,0,1,1
375712,9,0,0,0,0,9,0,0,4,5,1
375733,1,0,0,0,0,0,0,1,1,0,0
375738,8,0,0,0,0,4,0,4,8,0,0
375759,11,0,0,0,0,11,0,0,7,4,1
375772,7,0,0,0,0,5,0,2,7,0,0
375774,1,0,0,0,0,1,0,0,1,0,0
375793,2,0,0,0,0,2,0,0,1,1,1
375795,1,0,0,0,0,0,0,1,1,0,0
375804,2,0,0,0,0,1,0,1,2,0,0
375809,7,0,0,0,0,6,0,1,5,2,1
375815,2,0,0,0,0,0,1,1,1,1,1
375821,3,0,0,0,0,3,0,0,3,0,0
375822,2,0,0,0,0,0,0,2,2,0,0
375828,9,0,0,0,0,6,1,2,5,4,1
375851,5,0,0,0,0,5,0,0,2,3,1
375867,19,2,0,2,0,0,12,3,16,3,1
375870,1,0,0,0,0,1,0,0,1,0,0
375882,15,7,0,0,0,7,0,1,7,8,1
375895,2,0,0,0,0,0,0,2,2,0,0
375911,1,0,0,0,0,0,0,1,1,0,0
375913,1,0,0,0,0,0,0,1,1,0,0
375934,2,0,0,0,0,2,0,0,2,0,0
375949,3,0,0,0,0,3,0,0,3,0,0
375956,1,0,0,0,0,0,0,1,1,0,0
375972,12,0,0,0,0,12,0,0,10,2,1
375988,8,0,0,0,0,7,0,1,7,1,1
375994,1,0,0,0,0,0,0,1,1,0,0
376001,8,0,0,0,0,3,0,5,8,0,0
376010,1,0,0,0,0,0,0,1,1,0,0
376026,1,0,0,0,0,1,0,0,1,0,0
376029,1,0,0,0,0,1,0,0,1,0,0
376031,2,0,0,0,0,2,0,0,2,0,0
376056,1,0,0,0,0,0,0,1,1,0,0
376064,7,0,0,0,0,2,1,4,7,0,0
376065,1,0,0,0,0,0,0,1,1,0,0
376072,2,0,0,0,0,2,0,0,2,0,0
376075,2,0,0,0,0,1,0,1,1,1,1
376077,18,0,0,0,0,2,15,1,8,10,1
376080,1,0,0,0,0,0,0,1,1,0,0
376090,3,0,0,0,0,0,0,3,3,0,0
376094,4,0,0,0,0,4,0,0,4,0,0
376100,1,0,0,0,0,0,0,1,1,0,0
376117,2,0,0,0,0,0,0,2,2,0,0
376138,2,0,0,0,0,1,0,1,2,0,0
376147,19,0,0,0,0,17,2,0,2,17,1
376150,2,0,0,0,0,2,0,0,0,2,1
376153,1,0,0,0,0,0,0,1,1,0,0
376170,2,0,0,0,0,2,0,0,2,0,0
376172,3,0,0,0,0,3,0,0,1,2,1
376176,3,0,0,0,0,3,0,0,3,0,0
376189,1,0,0,0,0,0,0,1,1,0,0
376221,37,0,0,0,0,32,5,0,29,8,1
376225,3,0,0,0,0,3,0,0,3,0,0
376227,2,0,0,0,0,2,0,0,2,0,0
376266,1,0,0,0,0,0,1,0,1,0,0
376281,1,0,0,0,0,0,0,1,1,0,0
376283,2,0,0,0,0,2,0,0,2,0,0
376296,3,0,0,0,0,2,0,1,3,0,0
376324,1,0,0,0,0,1,0,0,1,0,0
376326,1,0,0,0,0,0,0,1,1,0,0
376330,1,0,0,0,0,1,0,0,0,1,1
376332,1,0,0,0,0,1,0,0,1,0,0
376333,2,0,0,0,0,2,0,0,2,0,0
376346,2,0,0,0,0,1,0,1,2,0,0
376351,2,0,0,0,0,0,0,2,2,0,0
376363,3,0,0,0,0,3,0,0,3,0,0
376369,2,0,0,0,0,2,0,0,2,0,0
376381,3,0,0,0,0,1,0,2,3,0,0
376403,5,0,0,0,0,4,1,0,5,0,0
376417,1,0,0,0,0,0,0,1,1,0,0
376419,1,0,0,0,0,1,0,0,0,1,1
376429,25,0,0,0,0,23,0,2,20,5,1
376430,1,0,0,0,0,1,0,0,0,1,1
376442,1,0,0,0,0,1,0,0,1,0,0
376443,2,0,0,0,0,1,0,1,2,0,0
376450,3,0,0,0,0,2,0,1,3,0,0
376455,1,0,0,0,0,1,0,0,1,0,0
376456,5,0,0,2,0,1,0,2,5,0,0
376459,52,0,0,0,0,3,0,49,51,1,1
376461,5,0,0,0,0,4,0,1,4,1,1
376472,1,0,0,0,0,1,0,0,1,0,0
376473,1,0,0,0,0,0,0,1,1,0,0
376474,1,0,0,0,1,0,0,0,1,0,0
376477,2,0,0,0,0,1,0,1,1,1,1
376481,2,0,0,0,0,2,0,0,2,0,0
376486,10,0,0,0,0,10,0,0,10,0,0
376507,1,0,0,0,0,1,0,0,1,0,0
376508,6,0,0,0,0,0,0,6,6,0,0
376514,1,0,0,0,0,0,0,1,1,0,0
376518,1,0,0,0,0,0,0,1,1,0,0
376534,1,0,0,0,0,0,0,1,1,0,0
376535,6,0,0,0,0,0,0,6,6,0,0
376574,1,0,0,0,0,0,0,1,1,0,0
376576,2,0,0,0,0,2,0,0,2,0,0
376584,1,0,0,0,0,0,0,1,1,0,0
376592,1,0,0,0,0,0,0,1,1,0,0
376595,20,2,0,16,0,0,0,2,18,2,1
376607,3,0,0,0,0,2,0,1,1,2,1
376611,1,0,0,0,0,0,0,1,1,0,0
376614,9,0,0,0,0,8,0,1,9,0,0
376627,10,0,0,0,0,0,10,0,10,0,0
376672,6,1,1,0,0,4,0,0,5,1,1
376681,4,0,0,0,0,3,0,1,1,3,1
376690,10,0,0,0,0,9,0,1,9,1,1
376694,1,0,0,0,0,0,0,1,1,0,0
376721,6,0,0,0,0,6,0,0,6,0,0
376731,2,0,0,0,0,1,0,1,2,0,0
376739,2,0,0,0,0,0,0,2,2,0,0
376740,2,0,0,0,0,0,0,2,2,0,0
376744,2,0,0,0,0,1,0,1,2,0,0
376763,1,0,0,0,0,0,0,1,1,0,0
376764,14,2,0,0,0,11,0,1,9,5,1
376789,5,0,0,0,0,5,0,0,4,1,1
376806,1,0,0,0,0,0,0,1,1,0,0
376807,1,0,0,0,0,0,0,1,1,0,0
376809,2,0,0,0,0,2,0,0,1,1,1
376811,1,0,0,0,0,0,0,1,1,0,0
376815,2,0,0,0,0,2,0,0,2,0,0
376816,2,0,0,0,0,0,0,2,2,0,0
376820,1,0,0,0,0,1,0,0,1,0,0
376821,1,0,0,0,0,0,0,1,1,0,0
376831,1,0,0,0,0,1,0,0,1,0,0
376838,1,0,0,0,0,0,0,1,1,0,0
376845,1,0,0,0,0,0,0,1,1,0,0
376857,4,0,0,0,0,4,0,0,3,1,1
376864,1,0,0,0,0,0,0,1,1,0,0
376874,1,0,0,0,0,0,0,1,1,0,0
376876,1,0,0,0,0,0,0,1,1,0,0
376877,3,0,0,0,0,3,0,0,3,0,0
376884,1,0,0,0,0,0,0,1,1,0,0
376892,19,0,0,0,0,17,0,2,15,4,1
376897,3,0,0,0,0,2,0,1,3,0,0
376912,9,0,0,0,0,4,1,4,7,2,1
376919,1,0,0,0,0,0,0,1,1,0,0
376931,1,0,0,0,0,1,0,0,1,0,0
376935,2,0,0,0,0,0,1,1,1,1,1
376940,1,0,0,0,0,0,0,1,1,0,0
376948,2,0,0,0,0,1,0,1,2,0,0
376964,2,0,0,0,0,0,0,2,2,0,0
376974,2,0,0,0,0,2,0,0,2,0,0
376999,47,0,0,0,0,0,0,47,47,0,0
377015,8,0,0,0,0,0,0,8,8,0,0
377019,4,0,0,0,0,4,0,0,4,0,0
377021,12,0,0,0,0,1,0,11,12,0,0
377026,20,1,0,12,0,7,0,0,18,2,1
377035,1,0,0,0,0,0,0,1,1,0,0
377038,1,0,0,0,0,0,0,1,1,0,0
377041,2,0,0,0,0,2,0,0,2,0,0
377042,1,0,0,0,0,0,0,1,1,0,0
377068,18,0,0,0,0,6,11,1,16,2,1
377079,6,0,0,0,0,6,0,0,0,6,1
377105,3,1,1,0,0,0,1,0,2,1,1
377124,1,0,0,0,0,1,0,0,1,0,0
377139,2,0,0,0,0,1,0,1,2,0,0
377150,4,0,0,0,0,3,0,1,3,1,1
377155,1,0,0,0,0,0,0,1,1,0,0
377156,110,0,0,0,0,109,0,1,98,12,1
377160,1,0,0,0,0,1,0,0,1,0,0
377161,1,0,0,0,0,1,0,0,1,0,0
377185,1,0,0,0,0,1,0,0,1,0,0
377213,1,0,0,0,0,1,0,0,1,0,0
377226,16,0,0,0,0,16,0,0,5,11,1
377227,3,0,0,0,0,0,0,3,3,0,0
377239,2,0,0,0,0,2,0,0,2,0,0
377248,3,0,0,0,0,3,0,0,3,0,0
377251,2,0,0,0,0,1,0,1,2,0,0
377264,1,0,0,0,0,0,0,1,1,0,0
377275,2,0,0,0,0,1,0,1,2,0,0
377286,2,0,0,0,0,0,0,2,2,0,0
377302,35,0,0,0,0,20,1,14,28,7,1
377305,1,0,0,0,0,1,0,0,0,1,1
377306,1,0,0,0,0,0,0,1,1,0,0
377317,46,9,2,15,5,8,5,2,34,12,1
377334,3,0,0,0,0,1,0,2,3,0,0
377349,4,0,0,0,0,3,0,1,2,2,1
377360,1,0,0,0,0,0,0,1,1,0,0
377362,1,0,0,0,0,1,0,0,1,0,0
377365,1,0,0,0,0,0,0,1,1,0,0
377367,1,0,0,0,0,0,0,1,1,0,0
377380,1,0,0,0,0,0,0,1,1,0,0
377390,1,0,0,0,0,1,0,0,1,0,0
377391,1,0,0,0,0,0,0,1,1,0,0
377393,6,0,0,0,0,5,0,1,3,3,1
377405,3,0,0,0,0,0,2,1,3,0,0
377415,24,0,0,0,0,6,11,7,21,3,1
377428,1,0,0,0,0,0,0,1,1,0,0
377430,2,0,0,0,0,1,0,1,1,1,1
377443,3,0,0,0,0,3,0,0,1,2,1
377452,1,0,0,0,0,0,0,1,1,0,0
377454,1,0,0,0,0,0,0,1,1,0,0
377456,2,0,0,0,0,0,1,1,1,1,1
377457,1,0,0,0,0,0,0,1,1,0,0
377459,6,1,1,4,0,0,0,0,5,1,1
377467,1,0,0,0,0,0,0,1,1,0,0
377470,1,0,0,0,0,0,0,1,1,0,0
377472,1,0,0,0,0,0,0,1,1,0,0
377484,8,0,0,0,0,0,7,1,8,0,0
377487,1,0,0,0,0,0,0,1,1,0,0
377491,1,0,0,0,0,0,0,1,1,0,0
377506,1,0,0,0,0,1,0,0,1,0,0
377508,13,0,0,0,0,12,0,1,13,0,0
377515,2,0,0,0,0,1,0,1,2,0,0
377517,28,0,0,0,0,27,0,1,21,7,1
377523,14,0,0,0,0,13,0,1,12,2,1
377525,1,0,0,0,0,0,0,1,1,0,0
377526,1,0,0,0,0,0,0,1,1,0,0
377534,1,0,0,0,0,1,0,0,0,1,1
377540,2,0,0,0,0,2,0,0,2,0,0
377543,1,0,0,0,0,1,0,0,0,1,1
377546,2,0,0,0,0,1,0,1,2,0,0
377548,1,0,0,0,0,0,0,1,1,0,0
377557,7,0,0,0,0,7,0,0,6,1,1
377571,1,0,0,0,0,1,0,0,1,0,0
377572,1,0,0,0,0,1,0,0,1,0,0
377575,5,0,0,1,0,4,0,0,5,0,0
377594,1,0,0,0,0,1,0,0,1,0,0
377597,8,0,0,0,0,3,5,0,6,2,1
377621,19,4,3,9,1,2,0,0,15,4,1
377633,2,0,0,0,0,0,0,2,2,0,0
377634,3,0,0,0,0,2,0,1,3,0,0
377640,1,0,0,0,0,0,0,1,1,0,0
377650,1,0,0,0,0,0,0,1,1,0,0
377652,2,0,0,0,0,0,0,2,2,0,0
377658,12,0,0,0,0,12,0,0,9,3,1
377675,3,0,0,0,0,0,0,3,3,0,0
377676,1,0,0,0,0,0,0,1,1,0,0
377679,1,0,0,0,0,0,0,1,1,0,0
377687,42,0,0,0,42,0,0,0,42,0,0
377699,2,0,0,0,0,2,0,0,2,0,0
377701,1,0,0,0,0,0,0,1,1,0,0
377709,10,0,0,0,0,8,0,2,6,4,1
377722,1,0,0,0,0,0,0,1,1,0,0
377730,13,0,0,0,0,6,4,3,13,0,0
377733,26,0,0,0,0,23,1,2,18,8,1
377738,3,0,0,0,0,3,0,0,3,0,0
377753,1,0,0,0,0,0,0,1,1,0,0
377762,2,0,0,0,0,0,0,2,2,0,0
377763,1,0,0,0,0,0,0,1,1,0,0
377770,3,0,0,0,0,1,0,2,3,0,0
377775,1,0,0,0,0,1,0,0,1,0,0
377787,1,0,0,0,0,0,0,1,1,0,0
377789,1,0,0,0,0,0,0,1,1,0,0
377796,1,0,0,0,0,1,0,0,1,0,0
377799,37,1,1,0,0,14,16,5,29,8,1
377802,1,0,0,0,0,0,0,1,1,0,0
377803,1,0,0,0,0,0,0,1,1,0,0
377812,6,0,0,0,0,4,0,2,5,1,1
377813,1,0,0,0,0,1,0,0,1,0,0
377820,4,0,0,0,0,3,0,1,4,0,0
377824,42,2,1,25,1,1,11,1,29,13,1
377827,2,0,0,0,0,0,0,2,2,0,0
377832,1,0,0,0,0,0,0,1,1,0,0
377844,1,0,0,0,0,0,0,1,1,0,0
377853,2,0,0,0,0,0,0,2,2,0,0
377877,1,0,0,0,0,1,0,0,1,0,0
377879,5,0,0,0,0,4,0,1,3,2,1
377887,1,0,0,0,0,0,0,1,1,0,0
377897,1,0,0,0,0,0,0,1,1,0,0
377907,9,0,0,0,0,9,0,0,9,0,0
377914,2,0,0,0,0,1,0,1,1,1,1
377925,4,0,0,0,0,0,0,4,4,0,0
377928,3,0,0,0,0,0,0,3,3,0,0
377950,1,0,0,0,0,1,0,0,1,0,0
377954,1,0,0,0,0,1,0,0,1,0,0
377956,6,0,0,0,0,6,0,0,4,2,1
377972,1,0,0,0,0,0,0,1,1,0,0
377974,2,0,0,0,0,1,0,1,2,0,0
377983,2,0,0,0,0,2,0,0,2,0,0
377984,1,0,0,0,0,0,0,1,1,0,0
377992,2,0,0,0,0,1,0,1,2,0,0
378001,1,0,0,0,0,0,0,1,1,0,0
378002,6,0,0,0,0,0,0,6,6,0,0
378006,3,0,0,0,0,0,3,0,3,0,0
378018,10,0,0,0,0,0,8,2,10,0,0
378038,1,0,0,0,0,0,0,1,1,0,0
378045,10,0,0,0,0,9,0,1,10,0,0
378047,1,0,0,0,0,1,0,0,0,1,1
378058,25,0,0,0,0,5,16,4,7,18,1
378073,1,0,0,0,0,0,0,1,1,0,0
378095,1,0,0,0,0,0,0,1,1,0,0
378100,3,0,0,0,0,0,3,0,3,0,0
378112,2,0,0,0,0,0,0,2,2,0,0
378120,1,0,0,0,0,1,0,0,0,1,1
378122,35,0,0,0,0,2,32,1,33,2,1
378124,2,0,0,0,0,0,0,2,2,0,0
378135,4,0,0,0,0,3,0,1,4,0,0
378143,8,0,0,0,0,8,0,0,8,0,0
378149,5,0,0,0,0,5,0,0,4,1,1
378161,3,0,0,0,0,0,2,1,1,2,1
378173,1,0,0,0,0,1,0,0,0,1,1
378182,7,0,0,0,0,0,0,7,7,0,0
378188,1,0,0,0,0,0,0,1,1,0,0
378207,1,0,0,0,0,0,0,1,1,0,0
378227,3,0,0,0,0,3,0,0,3,0,0
378239,1,0,0,0,0,0,0,1,1,0,0
378245,33,0,0,0,0,13,12,8,25,8,1
378266,8,0,0,0,0,7,0,1,7,1,1
378278,1,0,0,0,0,1,0,0,1,0,0
378294,33,11,7,14,1,0,0,0,22,11,1
378311,3,0,0,0,0,3,0,0,1,2,1
378315,1,0,0,0,0,1,0,0,1,0,0
378317,1,0,0,0,0,0,0,1,1,0,0
378319,1,0,0,0,0,0,0,1,1,0,0
378330,3,0,0,0,0,0,0,3,3,0,0
378337,2,0,0,0,0,1,0,1,2,0,0
378340,1,0,0,0,0,0,0,1,1,0,0
378349,7,0,0,0,0,7,0,0,7,0,0
378357,17,0,0,0,0,0,16,1,17,0,0
378358,8,4,1,0,0,1,0,2,3,5,1
378360,3,0,0,0,0,2,0,1,3,0,0
378363,1,0,0,0,0,0,0,1,1,0,0
378368,2,0,0,0,0,0,0,2,2,0,0
378372,1,0,0,0,0,0,0,1,1,0,0
378377,5,0,0,0,0,4,0,1,4,1,1
378391,1,0,0,0,0,0,0,1,1,0,0
378401,5,0,0,0,0,4,0,1,2,3,1
378403,1,0,0,0,0,0,1,0,0,1,1
378404,4,0,0,0,0,0,1,3,4,0,0
378405,2,0,0,0,0,2,0,0,2,0,0
378412,1,0,0,0,0,0,0,1,1,0,0
378433,10,0,0,0,0,10,0,0,10,0,0
378441,2,0,0,0,0,0,0,2,2,0,0
378455,1,0,0,0,0,0,0,1,1,0,0
378464,3,0,0,0,0,2,0,1,2,1,1
378467,14,5,0,0,0,2,6,1,9,5,1
378469,1,0,0,0,0,1,0,0,1,0,0
378486,17,0,0,0,0,0,16,1,17,0,0
378491,1,0,0,0,0,0,0,1,1,0,0
378495,2,0,0,0,0,1,0,1,1,1,1
378499,1,0,0,0,0,1,0,0,0,1,1
378508,2,0,0,0,0,0,0,2,2,0,0
378513,2,0,0,0,0,1,0,1,1,1,1
378557,118,0,0,1,0,87,11,19,109,9,1
378562,1,0,0,0,0,1,0,0,1,0,0
378565,2,0,0,0,0,0,0,2,2,0,0
378570,3,0,0,0,0,2,0,1,1,2,1
378581,1,0,0,0,0,0,0,1,1,0,0
378595,10,0,0,0,0,7,0,3,9,1,1
378596,2,0,0,0,0,2,0,0,1,1,1
378602,2,0,0,0,0,2,0,0,1,1,1
378621,4,0,0,0,0,3,0,1,4,0,0
378631,1,0,0,0,0,0,0,1,1,0,0
378632,3,0,0,0,0,0,0,3,3,0,0
378635,1,0,0,0,0,0,0,1,1,0,0
378647,2,0,0,0,0,0,1,1,2,0,0
378660,14,0,0,0,0,13,0,1,11,3,1
378666,1,0,0,0,0,0,0,1,1,0,0
378679,2,0,0,0,0,2,0,0,1,1,1
378687,1,0,0,0,0,0,0,1,1,0,0
378707,2,0,0,0,0,0,1,1,2,0,0
378709,2,0,0,0,0,0,0,2,2,0,0
378710,2,0,0,0,0,1,0,1,2,0,0
378720,1,0,0,0,0,0,0,1,1,0,0
378727,2,0,0,0,0,0,1,1,2,0,0
378738,1,0,0,0,0,1,0,0,1,0,0
378745,2,0,0,0,0,0,0,2,2,0,0
378747,7,0,0,0,0,6,0,1,6,1,1
378749,1,0,0,0,0,1,0,0,1,0,0
378753,1,0,0,0,0,0,0,1,1,0,0
378764,1,0,0,0,0,0,0,1,1,0,0
378766,1,0,0,0,0,0,0,1,1,0,0
378770,2,0,0,0,0,1,0,1,2,0,0
378783,4,0,0,0,0,2,0,2,3,1,1
378787,1,0,0,0,0,0,0,1,1,0,0
378803,12,0,0,0,0,1,10,1,11,1,1
378804,4,0,0,0,0,1,1,2,4,0,0
378817,2,0,0,0,0,2,0,0,1,1,1
378828,1,0,0,0,0,1,0,0,1,0,0
378841,28,0,0,0,0,25,0,3,27,1,1
378844,1,0,0,0,0,0,0,1,1,0,0
378845,2,0,0,0,0,0,0,2,2,0,0
378854,2,0,0,0,0,1,0,1,2,0,0
378857,1,0,0,0,0,1,0,0,1,0,0
