EID,RECRNUM,IS_WZ1,IS_WZ2,IS_WZ3,WZ1_RECRNUM,WZ2_RECRNUM,WZ3_RECRNUM,WZ_COUNT,IS_RECR
485873,22.0,0,1,0,0.0,22.0,0.0,1,1
485877,,0,1,0,,,,1,0
485914,140.0,1,1,1,26.0,71.0,43.0,3,1
485992,4.0,0,1,0,0.0,4.0,0.0,1,1
486054,,1,0,0,,,,1,0
486058,5.0,0,1,0,0.0,5.0,0.0,1,1
486071,20.0,0,1,1,0.0,13.0,7.0,2,1
486101,20.0,0,1,1,0.0,17.0,3.0,2,1
486162,,0,1,0,,,,1,0
486164,8.0,0,0,1,0.0,0.0,8.0,1,1
486190,32.0,0,1,1,0.0,30.0,2.0,2,1
486211,,1,0,0,,,,1,0
486223,43.0,1,1,1,6.0,37.0,0.0,3,1
486236,1.0,0,0,1,0.0,0.0,1.0,1,1
486273,,0,1,0,,,,1,0
486288,7.0,0,1,1,0.0,5.0,2.0,2,1
486325,15.0,1,1,1,2.0,8.0,5.0,3,1
486423,20.0,0,0,1,0.0,0.0,20.0,1,1
486482,,0,1,0,,,,1,0
486487,7.0,0,0,1,0.0,0.0,7.0,1,1
486517,,1,0,0,,,,1,0
486529,9.0,1,1,0,0.0,9.0,0.0,2,1
486600,6.0,0,1,0,0.0,6.0,0.0,1,1
486602,42.0,1,1,1,4.0,18.0,20.0,3,1
486615,146.0,1,1,1,1.0,131.0,14.0,3,1
486682,45.0,1,1,1,0.0,26.0,19.0,3,1
486694,30.0,0,1,0,0.0,30.0,0.0,1,1
486712,,0,0,1,,,,1,0
486759,10.0,0,0,1,0.0,0.0,10.0,1,1
486767,,0,1,0,,,,1,0
486795,,0,1,0,,,,1,0
486807,5.0,0,0,1,0.0,0.0,5.0,1,1
486830,47.0,0,1,0,0.0,47.0,0.0,1,1
486834,,0,1,0,,,,1,0
486948,9.0,1,0,1,0.0,0.0,9.0,2,1
486992,14.0,0,1,1,0.0,14.0,0.0,2,1
487020,112.0,1,1,1,0.0,67.0,45.0,3,1
487024,29.0,0,1,1,0.0,19.0,10.0,2,1
487049,9.0,0,1,0,0.0,9.0,0.0,1,1
487067,13.0,0,1,0,0.0,13.0,0.0,1,1
487070,2.0,0,1,0,0.0,2.0,0.0,1,1
487095,30.0,0,1,0,0.0,30.0,0.0,1,1
487115,,1,0,0,,,,1,0
487128,2.0,0,0,1,0.0,0.0,2.0,1,1
487147,36.0,1,1,1,1.0,34.0,1.0,3,1
487161,2.0,0,1,0,0.0,2.0,0.0,1,1
487194,,0,0,1,,,,1,0
487204,,0,1,0,,,,1,0
487220,3.0,0,1,0,0.0,3.0,0.0,1,1
487307,28.0,0,1,1,0.0,0.0,28.0,2,1
487333,4.0,1,0,1,3.0,0.0,1.0,2,1
487369,20.0,0,0,1,0.0,0.0,20.0,1,1
487388,39.0,0,1,0,0.0,39.0,0.0,1,1
487461,4.0,0,1,1,0.0,4.0,0.0,2,1
487472,3.0,1,1,0,1.0,2.0,0.0,2,1
487492,3.0,0,1,1,0.0,1.0,2.0,2,1
487543,35.0,0,1,0,0.0,35.0,0.0,1,1
487577,5.0,0,1,1,0.0,3.0,2.0,2,1
487579,8.0,0,1,0,0.0,8.0,0.0,1,1
487583,7.0,0,0,1,0.0,0.0,7.0,1,1
487600,7.0,0,1,0,0.0,7.0,0.0,1,1
487601,9.0,0,0,1,0.0,0.0,9.0,1,1
487606,,0,0,1,,,,1,0
487616,2.0,0,1,0,0.0,2.0,0.0,1,1
487627,32.0,1,0,1,15.0,0.0,17.0,2,1
487634,150.0,1,1,1,4.0,111.0,35.0,3,1
487667,20.0,0,0,1,0.0,0.0,20.0,1,1
487793,189.0,1,1,1,29.0,98.0,62.0,3,1
487798,,0,1,0,,,,1,0
487811,1.0,0,1,0,0.0,1.0,0.0,1,1
487818,,0,1,0,,,,1,0
487822,4.0,0,1,0,0.0,4.0,0.0,1,1
487837,6.0,0,0,1,0.0,0.0,6.0,1,1
487923,,0,1,0,,,,1,0
487999,19.0,0,1,0,0.0,19.0,0.0,1,1
488039,,0,1,0,,,,1,0
488043,,1,1,0,,,,2,0
488053,24.0,1,1,0,7.0,17.0,0.0,2,1
488072,6.0,0,1,1,0.0,3.0,3.0,2,1
488102,10.0,0,0,1,0.0,0.0,10.0,1,1
488160,10.0,0,0,1,0.0,0.0,10.0,1,1
488202,,1,0,0,,,,1,0
488203,,0,1,0,,,,1,0
488232,,1,0,0,,,,1,0
488258,5.0,0,0,1,0.0,0.0,5.0,1,1
488283,4.0,0,1,0,0.0,4.0,0.0,1,1
488302,12.0,0,1,1,0.0,12.0,0.0,2,1
488305,,1,0,0,,,,1,0
488371,,0,1,0,,,,1,0
488378,28.0,0,0,1,0.0,0.0,28.0,1,1
488398,5.0,0,1,0,0.0,5.0,0.0,1,1
488421,,1,0,0,,,,1,0
488456,6.0,0,1,0,0.0,6.0,0.0,1,1
488457,,0,0,1,,,,1,0
488467,79.0,0,1,0,0.0,79.0,0.0,1,1
488508,12.0,1,1,0,0.0,12.0,0.0,2,1
488511,16.0,0,1,0,0.0,16.0,0.0,1,1
488579,10.0,0,1,0,0.0,10.0,0.0,1,1
488591,4.0,0,1,0,0.0,4.0,0.0,1,1
488622,1550.0,1,1,1,0.0,771.0,779.0,3,1
488629,,0,1,0,,,,1,0
488696,1.0,0,1,0,0.0,1.0,0.0,1,1
488714,14.0,0,1,1,0.0,12.0,2.0,2,1
488747,10.0,0,1,0,0.0,10.0,0.0,1,1
488765,13.0,0,1,0,0.0,13.0,0.0,1,1
488780,24.0,1,1,1,3.0,14.0,7.0,3,1
488851,72.0,0,1,0,0.0,72.0,0.0,1,1
488869,2.0,0,0,1,0.0,0.0,2.0,1,1
488887,1.0,0,1,0,0.0,1.0,0.0,1,1
488960,196.0,1,1,1,0.0,156.0,40.0,3,1
488989,14.0,0,0,1,0.0,0.0,14.0,1,1
489002,3.0,0,1,0,0.0,3.0,0.0,1,1
489104,1.0,1,1,0,1.0,0.0,0.0,2,1
489274,1.0,0,1,0,0.0,1.0,0.0,1,1
489277,11.0,0,1,1,0.0,11.0,0.0,2,1
489280,10.0,0,1,0,0.0,10.0,0.0,1,1
489292,35.0,0,1,1,0.0,7.0,28.0,2,1
489322,7.0,0,1,0,0.0,7.0,0.0,1,1
489330,18.0,0,1,0,0.0,18.0,0.0,1,1
489389,10.0,1,0,0,10.0,0.0,0.0,1,1
489400,,0,1,0,,,,1,0
489401,76.0,0,1,1,0.0,65.0,11.0,2,1
489414,8.0,0,1,0,0.0,8.0,0.0,1,1
489449,1.0,0,1,0,0.0,1.0,0.0,1,1
489455,31.0,0,1,1,0.0,0.0,31.0,2,1
489460,,1,0,0,,,,1,0
489515,10.0,0,1,1,0.0,5.0,5.0,2,1
489531,,0,1,0,,,,1,0
489535,96.0,1,1,1,8.0,55.0,33.0,3,1
489538,16.0,0,1,1,0.0,0.0,16.0,2,1
489632,10.0,0,1,1,0.0,5.0,5.0,2,1
489637,,1,1,1,,,,3,0
489641,6.0,0,1,0,0.0,6.0,0.0,1,1
489693,2.0,1,0,0,2.0,0.0,0.0,1,1
489697,33.0,0,1,0,0.0,33.0,0.0,1,1
489729,32.0,0,0,1,0.0,0.0,32.0,1,1
489745,,0,1,0,,,,1,0
489754,,0,0,1,,,,1,0
489782,40.0,0,1,1,0.0,28.0,12.0,2,1
489793,6.0,0,1,1,0.0,6.0,0.0,2,1
489814,8.0,0,0,1,0.0,0.0,8.0,1,1
489816,,1,0,0,,,,1,0
489827,,0,0,1,,,,1,0
489864,13.0,0,1,1,0.0,13.0,0.0,2,1
489887,10.0,0,1,0,0.0,10.0,0.0,1,1
489888,,0,1,0,,,,1,0
490029,21.0,0,1,0,0.0,21.0,0.0,1,1
490034,26.0,0,1,0,0.0,26.0,0.0,1,1
490061,5.0,0,1,0,0.0,5.0,0.0,1,1
490075,5.0,0,0,1,0.0,0.0,5.0,1,1
490105,5.0,1,0,0,5.0,0.0,0.0,1,1
490118,12.0,0,0,1,0.0,0.0,12.0,1,1
490142,,0,0,1,,,,1,0
490149,4.0,1,0,0,4.0,0.0,0.0,1,1
490151,43.0,1,1,1,1.0,17.0,25.0,3,1
490180,,0,1,0,,,,1,0
490211,3.0,0,1,0,0.0,3.0,0.0,1,1
490213,1.0,0,1,0,0.0,1.0,0.0,1,1
490224,10.0,0,1,0,0.0,10.0,0.0,1,1
490257,11.0,0,1,0,0.0,11.0,0.0,1,1
490261,2917.0,0,1,0,0.0,2917.0,0.0,1,1
490302,5.0,0,1,1,0.0,5.0,0.0,2,1
490354,5.0,1,0,0,5.0,0.0,0.0,1,1
490362,19.0,0,1,1,0.0,12.0,7.0,2,1
490385,,0,1,0,,,,1,0
490430,,0,0,1,,,,1,0
490459,51.0,0,1,1,0.0,36.0,15.0,2,1
490519,15.0,0,1,0,0.0,15.0,0.0,1,1
490561,52.0,0,1,1,0.0,43.0,9.0,2,1
490609,4.0,1,0,0,4.0,0.0,0.0,1,1
490633,489.0,0,1,1,0.0,472.0,17.0,2,1
490650,11.0,0,0,1,0.0,0.0,11.0,1,1
490653,1.0,0,1,0,0.0,1.0,0.0,1,1
490679,29.0,0,1,0,0.0,29.0,0.0,1,1
490711,3.0,0,1,0,0.0,3.0,0.0,1,1
490748,,0,1,0,,,,1,0
490771,12.0,0,1,0,0.0,12.0,0.0,1,1
490824,16.0,1,0,1,0.0,0.0,16.0,2,1
490836,2.0,1,0,0,2.0,0.0,0.0,1,1
490838,10.0,1,1,1,0.0,5.0,5.0,3,1
490841,37.0,1,1,0,6.0,31.0,0.0,2,1
490898,16.0,0,1,1,0.0,7.0,9.0,2,1
490899,19.0,0,1,1,0.0,17.0,2.0,2,1
490907,29.0,0,0,1,0.0,0.0,29.0,1,1
490915,4.0,0,1,0,0.0,4.0,0.0,1,1
490946,9.0,0,1,0,0.0,9.0,0.0,1,1
490963,26.0,0,0,1,0.0,0.0,26.0,1,1
490995,2.0,0,0,1,0.0,0.0,2.0,1,1
491053,1.0,0,1,0,0.0,1.0,0.0,1,1
491066,2.0,0,0,1,0.0,0.0,2.0,1,1
491085,27.0,1,1,0,14.0,13.0,0.0,2,1
491104,17.0,0,1,0,0.0,17.0,0.0,1,1
491110,,0,0,1,,,,1,0
491113,1283.0,1,1,1,363.0,653.0,267.0,3,1
491118,143.0,1,1,1,6.0,90.0,47.0,3,1
491154,8.0,1,1,0,0.0,8.0,0.0,2,1
491158,13.0,0,1,0,0.0,13.0,0.0,1,1
491206,,0,1,0,,,,1,0
491212,43.0,1,0,0,43.0,0.0,0.0,1,1
491263,,1,0,0,,,,1,0
491264,3.0,1,0,0,3.0,0.0,0.0,1,1
491269,3.0,0,1,0,0.0,3.0,0.0,1,1
491282,5.0,1,0,0,5.0,0.0,0.0,1,1
491299,82.0,0,1,0,0.0,82.0,0.0,1,1
491342,7.0,0,0,1,0.0,0.0,7.0,1,1
491359,14.0,0,1,0,0.0,14.0,0.0,1,1
491360,7.0,1,0,1,0.0,0.0,7.0,2,1
491389,3.0,0,0,1,0.0,0.0,3.0,1,1
491408,3.0,0,1,0,0.0,3.0,0.0,1,1
491409,2.0,0,1,0,0.0,2.0,0.0,1,1
491413,10.0,0,1,0,0.0,10.0,0.0,1,1
491430,8.0,0,1,0,0.0,8.0,0.0,1,1
491442,7.0,0,0,1,0.0,0.0,7.0,1,1
491451,27.0,1,1,0,0.0,27.0,0.0,2,1
491469,2.0,0,1,0,0.0,2.0,0.0,1,1
491470,,1,0,1,,,,2,0
491512,,0,1,0,,,,1,0
491514,46.0,0,1,0,0.0,46.0,0.0,1,1
491532,65.0,0,1,0,0.0,65.0,0.0,1,1
491567,95.0,0,1,1,0.0,47.0,48.0,2,1
491614,7.0,0,1,1,0.0,6.0,1.0,2,1
491647,,1,0,0,,,,1,0
491656,10.0,0,0,1,0.0,0.0,10.0,1,1
491662,,0,1,0,,,,1,0
491675,,0,0,1,,,,1,0
491677,,0,1,0,,,,1,0
491695,,1,0,0,,,,1,0
491722,1.0,0,1,0,0.0,1.0,0.0,1,1
491731,19.0,0,0,1,0.0,0.0,19.0,1,1
491780,159.0,1,1,1,27.0,62.0,70.0,3,1
491799,16.0,0,1,0,0.0,16.0,0.0,1,1
491804,42.0,1,1,1,5.0,7.0,30.0,3,1
491807,,0,1,0,,,,1,0
491827,,1,0,0,,,,1,0
491850,5.0,0,0,1,0.0,0.0,5.0,1,1
491871,1.0,0,1,0,0.0,1.0,0.0,1,1
491904,2.0,0,0,1,0.0,0.0,2.0,1,1
491910,4.0,0,0,1,0.0,0.0,4.0,1,1
491922,5.0,0,0,1,0.0,0.0,5.0,1,1
491971,8.0,0,1,0,0.0,8.0,0.0,1,1
492015,28.0,0,1,1,0.0,16.0,12.0,2,1
492028,12.0,0,1,0,0.0,12.0,0.0,1,1
492038,8.0,1,0,0,8.0,0.0,0.0,1,1
492090,2.0,1,0,0,2.0,0.0,0.0,1,1
492103,21.0,0,1,0,0.0,21.0,0.0,1,1
492109,34.0,1,0,0,34.0,0.0,0.0,1,1
492121,,0,1,0,,,,1,0
492136,15.0,0,1,0,0.0,15.0,0.0,1,1
492184,15.0,1,1,1,6.0,7.0,2.0,3,1
492189,,0,1,0,,,,1,0
492225,72.0,0,1,0,0.0,72.0,0.0,1,1
492262,4.0,0,1,1,0.0,0.0,4.0,2,1
492282,7.0,0,0,1,0.0,0.0,7.0,1,1
492310,,0,1,0,,,,1,0
492325,,0,0,1,,,,1,0
492357,5.0,0,1,0,0.0,5.0,0.0,1,1
492384,4.0,1,0,0,4.0,0.0,0.0,1,1
492389,16.0,1,1,1,2.0,7.0,7.0,3,1
492406,1.0,0,1,0,0.0,1.0,0.0,1,1
492476,35.0,0,1,1,0.0,20.0,15.0,2,1
492482,,0,0,1,,,,1,0
492498,,0,1,0,,,,1,0
492560,174.0,1,1,1,57.0,83.0,34.0,3,1
492635,18.0,0,1,0,0.0,18.0,0.0,1,1
492679,11.0,0,1,1,0.0,0.0,11.0,2,1
492696,8.0,0,0,1,0.0,0.0,8.0,1,1
492703,31.0,1,1,1,0.0,15.0,16.0,3,1
492707,17.0,1,1,1,5.0,7.0,5.0,3,1
492721,20.0,1,0,1,1.0,0.0,19.0,2,1
492755,108.0,1,1,1,4.0,50.0,54.0,3,1
492768,,0,1,0,,,,1,0
492773,22.0,0,1,0,0.0,22.0,0.0,1,1
492812,9.0,0,1,1,0.0,4.0,5.0,2,1
492852,5.0,0,0,1,0.0,0.0,5.0,1,1
492873,4.0,0,1,0,0.0,4.0,0.0,1,1
492908,23.0,0,1,0,0.0,23.0,0.0,1,1
492964,18.0,0,1,0,0.0,18.0,0.0,1,1
492976,143.0,1,1,0,17.0,126.0,0.0,2,1
493023,5.0,0,1,0,0.0,5.0,0.0,1,1
493039,1010.0,0,1,1,0.0,910.0,100.0,2,1
493107,12.0,0,0,1,0.0,0.0,12.0,1,1
493110,12.0,1,1,0,0.0,12.0,0.0,2,1
493133,26.0,0,1,1,0.0,14.0,12.0,2,1
493150,,0,1,0,,,,1,0
493161,3.0,0,0,1,0.0,0.0,3.0,1,1
493187,50.0,1,1,1,3.0,30.0,17.0,3,1
493191,2.0,1,0,1,0.0,0.0,2.0,2,1
493196,2.0,0,0,1,0.0,0.0,2.0,1,1
493219,37.0,1,1,0,4.0,33.0,0.0,2,1
493220,2.0,0,0,1,0.0,0.0,2.0,1,1
493224,5.0,0,1,1,0.0,4.0,1.0,2,1
493227,,0,0,1,,,,1,0
493243,6.0,0,0,1,0.0,0.0,6.0,1,1
493253,73.0,1,1,1,0.0,30.0,43.0,3,1
493269,14.0,0,0,1,0.0,0.0,14.0,1,1
493275,2.0,0,0,1,0.0,0.0,2.0,1,1
493276,,0,0,1,,,,1,0
493315,,0,0,1,,,,1,0
493324,7.0,0,1,0,0.0,7.0,0.0,1,1
493348,19.0,0,0,1,0.0,0.0,19.0,1,1
493352,32.0,0,1,1,0.0,18.0,14.0,2,1
493358,52.0,0,0,1,0.0,0.0,52.0,1,1
493375,5.0,0,1,0,0.0,5.0,0.0,1,1
493379,12.0,0,1,0,0.0,12.0,0.0,1,1
493430,18.0,0,1,0,0.0,18.0,0.0,1,1
493447,4.0,0,0,1,0.0,0.0,4.0,1,1
493461,4.0,0,1,0,0.0,4.0,0.0,1,1
493489,5.0,0,1,0,0.0,5.0,0.0,1,1
493492,1.0,1,0,0,1.0,0.0,0.0,1,1
493541,4.0,0,0,1,0.0,0.0,4.0,1,1
493676,,0,0,1,,,,1,0
493695,16.0,0,1,0,0.0,16.0,0.0,1,1
493725,6.0,0,0,1,0.0,0.0,6.0,1,1
493790,1.0,0,1,0,0.0,1.0,0.0,1,1
493804,6.0,0,1,1,0.0,3.0,3.0,2,1
493822,,0,0,1,,,,1,0
493844,20.0,0,1,1,0.0,14.0,6.0,2,1
493894,2.0,0,1,0,0.0,2.0,0.0,1,1
493908,1.0,0,1,0,0.0,1.0,0.0,1,1
493923,93.0,1,1,1,4.0,53.0,36.0,3,1
493951,,1,0,0,,,,1,0
493952,,1,0,0,,,,1,0
493958,,0,1,0,,,,1,0
493980,8.0,0,1,0,0.0,8.0,0.0,1,1
493988,60.0,0,0,1,0.0,0.0,60.0,1,1
493993,56.0,1,0,1,45.0,0.0,11.0,2,1
494011,6.0,0,1,1,0.0,3.0,3.0,2,1
494019,22.0,0,1,1,0.0,19.0,3.0,2,1
494021,13.0,0,1,0,0.0,13.0,0.0,1,1
494024,3.0,0,1,0,0.0,3.0,0.0,1,1
494102,6.0,0,1,1,0.0,4.0,2.0,2,1
494103,108.0,1,1,0,8.0,100.0,0.0,2,1
494106,22.0,0,1,0,0.0,22.0,0.0,1,1
494117,50.0,1,1,1,15.0,11.0,24.0,3,1
494123,1.0,0,1,0,0.0,1.0,0.0,1,1
494134,39.0,0,1,1,0.0,21.0,18.0,2,1
494163,3.0,0,1,0,0.0,3.0,0.0,1,1
494166,18.0,0,1,1,0.0,12.0,6.0,2,1
494168,14.0,0,1,0,0.0,14.0,0.0,1,1
494180,561.0,1,1,1,0.0,388.0,173.0,3,1
494189,2.0,0,1,0,0.0,2.0,0.0,1,1
494207,8.0,0,0,1,0.0,0.0,8.0,1,1
494267,1.0,0,0,1,0.0,0.0,1.0,1,1
494292,7.0,0,0,1,0.0,0.0,7.0,1,1
494295,21.0,0,1,0,0.0,21.0,0.0,1,1
494326,8.0,0,1,0,0.0,8.0,0.0,1,1
494403,53.0,1,1,1,0.0,46.0,7.0,3,1
494413,151.0,1,1,1,12.0,80.0,59.0,3,1
494420,3.0,0,1,0,0.0,3.0,0.0,1,1
494426,34.0,0,1,1,0.0,21.0,13.0,2,1
494449,170.0,0,1,1,0.0,112.0,58.0,2,1
494458,,0,1,0,,,,1,0
494485,8.0,0,1,0,0.0,8.0,0.0,1,1
494488,10.0,0,1,0,0.0,10.0,0.0,1,1
494491,21.0,0,1,0,0.0,21.0,0.0,1,1
494549,3.0,0,1,0,0.0,3.0,0.0,1,1
494556,6.0,0,0,1,0.0,0.0,6.0,1,1
494559,31.0,0,0,1,0.0,0.0,31.0,1,1
494678,,0,1,0,,,,1,0
494690,50.0,0,1,1,0.0,50.0,0.0,2,1
494693,2.0,1,0,0,2.0,0.0,0.0,1,1
494715,1.0,0,0,1,0.0,0.0,1.0,1,1
494716,2.0,0,1,1,0.0,0.0,2.0,2,1
494717,9.0,0,0,1,0.0,0.0,9.0,1,1
494721,4.0,1,1,0,0.0,4.0,0.0,2,1
494762,5.0,0,1,1,0.0,5.0,0.0,2,1
494777,1.0,0,1,0,0.0,1.0,0.0,1,1
494806,151.0,0,1,1,0.0,92.0,59.0,2,1
494812,12.0,1,0,1,1.0,0.0,11.0,2,1
494857,8.0,0,1,0,0.0,8.0,0.0,1,1
494943,,1,0,0,,,,1,0
494946,24.0,0,0,1,0.0,0.0,24.0,1,1
494960,,0,1,0,,,,1,0
494995,8.0,0,1,0,0.0,8.0,0.0,1,1
494996,21.0,1,1,0,0.0,21.0,0.0,2,1
494998,2.0,0,0,1,0.0,0.0,2.0,1,1
495013,59.0,1,1,1,0.0,16.0,43.0,3,1
495031,54.0,0,0,1,0.0,0.0,54.0,1,1
495038,43.0,0,1,1,0.0,43.0,0.0,2,1
495039,1.0,1,0,0,1.0,0.0,0.0,1,1
495155,88.0,0,1,0,0.0,88.0,0.0,1,1
495162,31.0,0,1,0,0.0,31.0,0.0,1,1
495165,12.0,0,0,1,0.0,0.0,12.0,1,1
495166,86.0,1,1,1,0.0,60.0,26.0,3,1
495185,33.0,1,1,0,14.0,19.0,0.0,2,1
495201,5.0,0,1,0,0.0,5.0,0.0,1,1
495265,,1,0,0,,,,1,0
495300,3.0,0,1,0,0.0,3.0,0.0,1,1
495327,12.0,1,1,1,2.0,5.0,5.0,3,1
495338,3.0,0,0,1,0.0,0.0,3.0,1,1
495350,,1,0,0,,,,1,0
495370,1.0,1,0,1,1.0,0.0,0.0,2,1
495372,,0,1,0,,,,1,0
495461,4.0,0,0,1,0.0,0.0,4.0,1,1
495463,45.0,0,1,0,0.0,45.0,0.0,1,1
495552,40.0,0,0,1,0.0,0.0,40.0,1,1
495554,1.0,1,0,0,1.0,0.0,0.0,1,1
495562,7.0,0,1,1,0.0,0.0,7.0,2,1
495613,1.0,0,0,1,0.0,0.0,1.0,1,1
495679,2.0,0,1,0,0.0,2.0,0.0,1,1
495687,6.0,0,1,0,0.0,6.0,0.0,1,1
495699,1.0,0,0,1,0.0,0.0,1.0,1,1
495701,2.0,0,1,0,0.0,2.0,0.0,1,1
495744,4.0,0,0,1,0.0,0.0,4.0,1,1
495815,81.0,0,1,0,0.0,81.0,0.0,1,1
495841,76.0,0,0,1,0.0,0.0,76.0,1,1
495905,172.0,0,1,0,0.0,172.0,0.0,1,1
495918,,0,1,0,,,,1,0
495978,,0,0,1,,,,1,0
495998,18.0,0,1,0,0.0,18.0,0.0,1,1
496027,4.0,1,0,1,0.0,0.0,4.0,2,1
496045,13.0,0,1,0,0.0,13.0,0.0,1,1
496079,2.0,0,1,0,0.0,2.0,0.0,1,1
496110,11.0,0,1,1,0.0,11.0,0.0,2,1
496144,,0,1,0,,,,1,0
496175,12.0,1,1,1,0.0,12.0,0.0,3,1
496203,11.0,0,1,1,0.0,10.0,1.0,2,1
496304,11.0,0,1,0,0.0,11.0,0.0,1,1
496308,108.0,0,1,1,0.0,7.0,101.0,2,1
496310,53.0,1,1,0,0.0,53.0,0.0,2,1
496348,64.0,1,1,0,58.0,6.0,0.0,2,1
496349,3.0,0,1,0,0.0,3.0,0.0,1,1
496363,18.0,1,1,1,12.0,5.0,1.0,3,1
496387,168.0,1,1,1,6.0,87.0,75.0,3,1
496426,,0,1,0,,,,1,0
496432,12.0,0,1,0,0.0,12.0,0.0,1,1
496490,,0,1,0,,,,1,0
496516,,1,0,0,,,,1,0
496517,274.0,1,1,1,274.0,0.0,0.0,3,1
496583,,0,0,1,,,,1,0
496586,17.0,0,1,0,0.0,17.0,0.0,1,1
496591,47.0,1,1,1,0.0,29.0,18.0,3,1
496637,,1,0,0,,,,1,0
496646,40.0,0,1,1,0.0,26.0,14.0,2,1
496672,21.0,1,1,1,0.0,19.0,2.0,3,1
496681,,0,1,0,,,,1,0
496688,1.0,1,0,0,1.0,0.0,0.0,1,1
496699,2.0,0,0,1,0.0,0.0,2.0,1,1
496707,20.0,0,1,1,0.0,18.0,2.0,2,1
496728,6.0,1,0,1,0.0,0.0,6.0,2,1
496731,4.0,0,1,1,0.0,2.0,2.0,2,1
496740,15.0,0,1,0,0.0,15.0,0.0,1,1
496757,6.0,1,0,0,6.0,0.0,0.0,1,1
496764,49.0,1,0,1,19.0,0.0,30.0,2,1
496775,53.0,0,1,0,0.0,53.0,0.0,1,1
496814,114.0,1,1,1,4.0,64.0,46.0,3,1
496851,4.0,0,1,0,0.0,4.0,0.0,1,1
496890,3.0,0,1,0,0.0,3.0,0.0,1,1
496914,4.0,0,1,0,0.0,4.0,0.0,1,1
496941,19.0,0,0,1,0.0,0.0,19.0,1,1
496945,5.0,0,1,1,0.0,5.0,0.0,2,1
496969,8.0,0,1,0,0.0,8.0,0.0,1,1
497001,13.0,0,1,0,0.0,13.0,0.0,1,1
497020,,0,1,1,,,,2,0
497025,8.0,0,1,0,0.0,8.0,0.0,1,1
497046,,0,1,0,,,,1,0
497068,,1,0,0,,,,1,0
497105,22.0,1,1,0,13.0,9.0,0.0,2,1
497110,8.0,1,1,0,1.0,7.0,0.0,2,1
497130,17.0,0,1,1,0.0,0.0,17.0,2,1
497166,54.0,0,1,0,0.0,54.0,0.0,1,1
497168,,0,1,0,,,,1,0
497175,46.0,0,1,1,0.0,29.0,17.0,2,1
497191,9.0,0,1,0,0.0,9.0,0.0,1,1
497255,6.0,0,0,1,0.0,0.0,6.0,1,1
497268,1.0,0,1,0,0.0,1.0,0.0,1,1
497292,18.0,0,1,1,0.0,18.0,0.0,2,1
497317,63.0,0,1,1,0.0,50.0,13.0,2,1
497336,4.0,0,1,0,0.0,4.0,0.0,1,1
497365,11.0,1,0,1,6.0,0.0,5.0,2,1
497389,12.0,0,1,1,0.0,0.0,12.0,2,1
497409,7.0,0,1,1,0.0,7.0,0.0,2,1
497412,13.0,0,1,0,0.0,13.0,0.0,1,1
497427,6.0,0,1,0,0.0,6.0,0.0,1,1
497428,3.0,0,1,0,0.0,3.0,0.0,1,1
497484,4.0,0,1,0,0.0,4.0,0.0,1,1
497542,,0,0,1,,,,1,0
497612,5.0,0,1,0,0.0,5.0,0.0,1,1
497641,67.0,0,1,1,0.0,33.0,34.0,2,1
497647,1.0,1,0,0,1.0,0.0,0.0,1,1
497664,9.0,0,1,1,0.0,6.0,3.0,2,1
497714,5.0,0,1,0,0.0,5.0,0.0,1,1
497716,,0,1,0,,,,1,0
497736,,1,0,0,,,,1,0
497751,203.0,1,0,1,3.0,0.0,200.0,2,1
497786,39.0,0,1,0,0.0,39.0,0.0,1,1
497804,,0,1,1,,,,2,0
497852,4.0,0,1,0,0.0,4.0,0.0,1,1
497862,,0,1,0,,,,1,0
497904,1.0,0,1,1,0.0,1.0,0.0,2,1
497913,12.0,0,1,0,0.0,12.0,0.0,1,1
497930,18.0,0,1,0,0.0,18.0,0.0,1,1
497966,,1,1,1,,,,3,0
497967,117.0,1,1,1,2.0,48.0,67.0,3,1
497970,4.0,0,1,0,0.0,4.0,0.0,1,1
498013,,1,0,0,,,,1,0
498021,,0,1,0,,,,1,0
498030,17.0,1,1,0,13.0,4.0,0.0,2,1
498037,4.0,0,0,1,0.0,0.0,4.0,1,1
498079,46.0,0,1,1,0.0,28.0,18.0,2,1
498085,4.0,0,0,1,0.0,0.0,4.0,1,1
498101,289.0,1,1,1,127.0,104.0,58.0,3,1
498116,1.0,1,0,0,1.0,0.0,0.0,1,1
498139,4.0,0,1,0,0.0,4.0,0.0,1,1
498164,20.0,0,1,0,0.0,20.0,0.0,1,1
498178,,0,0,1,,,,1,0
498183,42.0,1,1,1,1.0,0.0,41.0,3,1
498211,8.0,0,0,1,0.0,0.0,8.0,1,1
498263,99.0,1,1,1,0.0,38.0,61.0,3,1
498277,8.0,0,1,0,0.0,8.0,0.0,1,1
498279,29.0,0,1,1,0.0,24.0,5.0,2,1
498309,5.0,0,1,0,0.0,5.0,0.0,1,1
498325,2.0,0,1,0,0.0,2.0,0.0,1,1
498333,11.0,1,1,1,5.0,2.0,4.0,3,1
498341,6.0,0,0,1,0.0,0.0,6.0,1,1
498347,8.0,0,0,1,0.0,0.0,8.0,1,1
498395,2.0,0,1,0,0.0,2.0,0.0,1,1
498398,,0,1,0,,,,1,0
498416,3.0,0,1,0,0.0,3.0,0.0,1,1
498422,8.0,0,1,1,0.0,4.0,4.0,2,1
498425,9.0,0,0,1,0.0,0.0,9.0,1,1
